ID  MINE    VEL   DIFF   DUR    GROUP_ID
1905  EyesNotFound   nan   nan  776.0  4
1906  EyesNotFound   nan   nan  776.0  4
1907  EyesNotFound   nan   nan  776.0  4
1908  EyesNotFound   nan   nan  776.0  4
1909  EyesNotFound   nan   nan  776.0  4
1910  EyesNotFound   nan   nan  776.0  4
1911  EyesNotFound   nan   nan  776.0  4
1912  EyesNotFound   nan   nan  776.0  4
1913  EyesNotFound   nan   nan  776.0  4
1914  EyesNotFound   nan   nan  776.0  4
1915  EyesNotFound   nan   nan  776.0  4
1916  EyesNotFound   nan   nan  776.0  4
1917  EyesNotFound   nan   nan  776.0  4
1918  EyesNotFound   nan   nan  776.0  4
1919  EyesNotFound   nan   nan  776.0  4
1920  EyesNotFound   nan   nan  776.0  4
1921  EyesNotFound   nan   nan  776.0  4
1922  EyesNotFound   nan   nan  776.0  4
1923  EyesNotFound   nan   nan  776.0  4
1924  EyesNotFound   nan   nan  776.0  4
1925  EyesNotFound   nan   nan  776.0  4
1926  EyesNotFound   nan   nan  776.0  4
1927  EyesNotFound   nan   nan  776.0  4
1928  EyesNotFound   nan   nan  776.0  4
1929  EyesNotFound   nan   nan  776.0  4
1930  EyesNotFound   nan   nan  776.0  4
1931  EyesNotFound   nan   nan  776.0  4
1932  EyesNotFound   nan   nan  776.0  4
1933  EyesNotFound   nan   nan  776.0  4
1934  EyesNotFound   nan   nan  776.0  4
1935  EyesNotFound   nan   nan  776.0  4
1936  EyesNotFound   nan   nan  776.0  4
1937  EyesNotFound   nan   nan  776.0  4
1938  Fixation   nan   nan  33.0  80
1939  Fixation   2.8   nan  33.0  80
1940  Saccade   30.2   27.3  17.0  75
1941  Fixation   0.0   -30.2  233.0  81
1942  Fixation   2.6   2.6  233.0  81
1943  Fixation   0.2   -2.4  233.0  81
1944  Fixation   7.9   7.6  233.0  81
1945  Fixation   0.7   -7.2  233.0  81
1946  Fixation   15.7   15.0  233.0  81
1947  Fixation   0.1   -15.6  233.0  81
1948  Fixation   1.7   1.6  233.0  81
1949  Fixation   9.9   8.1  233.0  81
1950  Fixation   0.9   -8.9  233.0  81
1951  Fixation   5.8   4.9  233.0  81
1952  Fixation   0.7   -5.1  233.0  81
1953  Fixation   0.5   -0.2  233.0  81
1954  Fixation   21.1   20.6  233.0  81
1955  Saccade   250.8   229.7  33.0  76
1956  Saccade   155.3   -95.5  33.0  76
1957  Fixation   8.4   -146.9  150.0  82
1958  Fixation   0.7   -7.7  150.0  82
1959  Fixation   5.0   4.4  150.0  82
1960  Fixation   9.5   4.5  150.0  82
1961  Fixation   2.6   -6.9  150.0  82
1962  Fixation   2.6   -0.0  150.0  82
1963  Fixation   12.0   9.5  150.0  82
1964  Fixation   9.4   -2.6  150.0  82
1965  Fixation   2.8   -6.6  150.0  82
1966  Saccade   99.3   96.5  17.0  77
1967  Fixation   11.9   -87.4  450.0  83
1968  Fixation   6.8   -5.1  450.0  83
1969  Fixation   5.1   -1.8  450.0  83
1970  Fixation   5.0   -0.1  450.0  83
1971  Fixation   0.0   -5.0  450.0  83
1972  Fixation   7.7   7.7  450.0  83
1973  Fixation   2.5   -5.1  450.0  83
1974  Fixation   9.3   6.8  450.0  83
1975  Fixation   3.6   -5.8  450.0  83
1976  Fixation   2.4   -1.2  450.0  83
1977  Fixation   3.5   1.1  450.0  83
1978  Fixation   8.2   4.7  450.0  83
1979  Fixation   5.6   -2.6  450.0  83
1980  Fixation   5.3   -0.3  450.0  83
1981  Fixation   5.9   0.7  450.0  83
1982  Fixation   21.4   15.4  450.0  83
1983  Fixation   0.0   -21.4  450.0  83
1984  Fixation   12.7   12.7  450.0  83
1985  Fixation   15.8   3.0  450.0  83
1986  Fixation   0.0   -15.8  450.0  83
1987  Fixation   8.8   8.8  450.0  83
1988  Fixation   0.0   -8.8  450.0  83
1989  Fixation   1.0   1.0  450.0  83
1990  Fixation   7.5   6.5  450.0  83
1991  Fixation   1.6   -5.9  450.0  83
1992  Fixation   5.1   3.5  450.0  83
1993  Fixation   8.4   3.3  450.0  83
1994  Saccade   116.0   107.6  17.0  78
1995  Fixation   10.2   -105.8  216.0  84
1996  Fixation   10.8   0.6  216.0  84
1997  Fixation   6.3   -4.5  216.0  84
1998  Fixation   5.1   -1.2  216.0  84
1999  Fixation   13.5   8.4  216.0  84
2000  Fixation   3.2   -10.3  216.0  84
2001  Fixation   3.3   0.2  216.0  84
2002  Fixation   2.8   -0.5  216.0  84
2003  Fixation   7.7   4.8  216.0  84
2004  Fixation   1.3   -6.4  216.0  84
2005  Fixation   9.7   8.4  216.0  84
2006  Fixation   0.0   -9.7  216.0  84
2007  Fixation   5.9   5.9  216.0  84
2008  Saccade   53.3   47.4  17.0  79
2009  Fixation   1.3   -52.0  183.0  85
2010  Fixation   3.6   2.3  183.0  85
2011  Fixation   0.9   -2.7  183.0  85
2012  Fixation   16.5   15.6  183.0  85
2013  Fixation   1.1   -15.4  183.0  85
2014  Fixation   1.1   0.0  183.0  85
2015  Fixation   14.4   13.3  183.0  85
2016  Fixation   11.4   -3.0  183.0  85
2017  Fixation   3.0   -8.4  183.0  85
2018  Fixation   0.0   -3.0  183.0  85
2019  Fixation   3.4   3.4  183.0  85
2020  Saccade   143.2   139.8  50.0  80
2021  Saccade   269.1   125.9  50.0  80
2022  Saccade   170.5   -98.6  50.0  80
2023  Fixation   15.3   -155.2  17.0  86
2024  Saccade   33.1   17.9  17.0  81
2025  Fixation   8.7   -24.4  333.0  87
2026  Fixation   10.5   1.8  333.0  87
2027  Fixation   10.4   -0.1  333.0  87
2028  Fixation   4.8   -5.6  333.0  87
2029  Fixation   3.4   -1.3  333.0  87
2030  Fixation   3.0   -0.4  333.0  87
2031  Fixation   2.7   -0.3  333.0  87
2032  Fixation   7.2   4.5  333.0  87
2033  Fixation   2.5   -4.7  333.0  87
2034  Fixation   4.1   1.6  333.0  87
2035  Fixation   1.7   -2.5  333.0  87
2036  Fixation   0.2   -1.5  333.0  87
2037  Fixation   7.1   6.9  333.0  87
2038  Fixation   7.0   -0.1  333.0  87
2039  Fixation   5.5   -1.5  333.0  87
2040  Fixation   4.8   -0.7  333.0  87
2041  Fixation   0.0   -4.8  333.0  87
2042  Fixation   2.9   2.9  333.0  87
2043  Fixation   6.5   3.6  333.0  87
2044  Fixation   2.1   -4.4  333.0  87
2045  Saccade   191.3   189.2  67.0  82
2046  Saccade   158.6   -32.8  67.0  82
2047  Saccade   180.7   22.1  67.0  82
2048  Saccade   60.6   -120.1  67.0  82
2049  Fixation   7.1   -53.4  50.0  88
2050  Fixation   14.5   7.3  50.0  88
2051  Fixation   3.9   -10.6  50.0  88
2052  Saccade   276.6   272.6  33.0  83
2053  Saccade   227.8   -48.7  33.0  83
2054  Fixation   29.3   -198.6  233.0  89
2055  Fixation   10.0   -19.2  233.0  89
2056  Fixation   3.5   -6.5  233.0  89
2057  Fixation   0.8   -2.8  233.0  89
2058  Fixation   4.7   3.9  233.0  89
2059  Fixation   1.9   -2.8  233.0  89
2060  Fixation   0.4   -1.5  233.0  89
2061  Fixation   6.0   5.6  233.0  89
2062  Fixation   2.5   -3.5  233.0  89
2063  Fixation   5.9   3.3  233.0  89
2064  Fixation   6.0   0.1  233.0  89
2065  Fixation   0.4   -5.6  233.0  89
2066  Fixation   4.1   3.7  233.0  89
2067  Fixation   5.5   1.3  233.0  89
2068  Saccade   164.8   159.3  50.0  84
2069  Saccade   208.0   43.1  50.0  84
2070  Saccade   182.8   -25.1  50.0  84
2071  Fixation   15.2   -167.6  350.0  90
2072  Fixation   16.8   1.6  350.0  90
2073  Fixation   15.0   -1.8  350.0  90
2074  Fixation   5.3   -9.7  350.0  90
2075  Fixation   2.8   -2.5  350.0  90
2076  Fixation   1.6   -1.2  350.0  90
2077  Fixation   0.5   -1.1  350.0  90
2078  Fixation   1.9   1.3  350.0  90
2079  Fixation   2.9   1.1  350.0  90
2080  Fixation   0.0   -2.9  350.0  90
2081  Fixation   4.5   4.5  350.0  90
2082  Fixation   7.0   2.5  350.0  90
2083  Fixation   8.2   1.3  350.0  90
2084  Fixation   0.8   -7.5  350.0  90
2085  Fixation   5.3   4.5  350.0  90
2086  Fixation   11.6   6.3  350.0  90
2087  Fixation   0.2   -11.4  350.0  90
2088  Fixation   12.2   12.0  350.0  90
2089  Fixation   6.9   -5.3  350.0  90
2090  Fixation   2.8   -4.1  350.0  90
2091  Fixation   0.5   -2.3  350.0  90
2092  Saccade   80.2   79.7  25.0  85
2093  Blink   104.9   24.7  517.0  10
2094  Blink   87.3   -17.5  517.0  10
2095  Blink   11.0   -76.3  517.0  10
2096  Blink   352.8   341.8  517.0  10
2097  Blink   nan   nan  517.0  10
2098  Blink   nan   nan  517.0  10
2099  Blink   nan   nan  517.0  10
2100  Blink   nan   nan  517.0  10
2101  Blink   nan   nan  517.0  10
2102  Blink   nan   nan  517.0  10
2103  Blink   nan   nan  517.0  10
2104  Blink   nan   nan  517.0  10
2105  Blink   nan   nan  517.0  10
2106  Blink   nan   nan  517.0  10
2107  Blink   nan   nan  517.0  10
2108  Blink   nan   nan  517.0  10
2109  Blink   nan   nan  517.0  10
2110  Blink   nan   nan  517.0  10
2111  Blink   163.9   nan  517.0  10
2112  Blink   108.4   -55.5  517.0  10
2113  Blink   85.8   -22.6  517.0  10
2114  Blink   1.7   -84.1  517.0  10
2115  Blink   49.2   47.5  517.0  10
2116  Blink   0.6   -48.6  517.0  10
2117  Blink   0.4   -0.2  517.0  10
2118  Blink   4.1   3.7  517.0  10
2119  Blink   3.8   -0.2  517.0  10
2120  Blink   0.0   -3.8  517.0  10
2121  Blink   11.5   11.5  517.0  10
2122  Blink   11.0   -0.5  517.0  10
2123  Blink   0.9   -10.1  517.0  10
2124  Fixation   1.2   0.4  208.0  91
2125  Fixation   9.9   8.7  208.0  91
2126  Fixation   9.9   -0.0  208.0  91
2127  Fixation   6.6   -3.3  208.0  91
2128  Fixation   10.2   3.6  208.0  91
2129  Fixation   12.3   2.1  208.0  91
2130  Fixation   2.2   -10.1  208.0  91
2131  Fixation   0.0   -2.2  208.0  91
2132  Fixation   19.0   19.0  208.0  91
2133  Fixation   0.0   -19.0  208.0  91
2134  Fixation   2.3   2.3  208.0  91
2135  Fixation   4.2   1.9  208.0  91
2136  Fixation   3.5   -0.7  208.0  91
2137  Saccade   143.4   139.9  50.0  86
2138  Saccade   147.4   4.0  50.0  86
2139  Saccade   77.0   -70.4  50.0  86
2140  Fixation   19.6   -57.4  484.0  92
2141  Fixation   0.2   -19.4  484.0  92
2142  Fixation   2.0   1.8  484.0  92
2143  Fixation   3.1   1.0  484.0  92
2144  Fixation   6.3   3.2  484.0  92
2145  Fixation   1.8   -4.5  484.0  92
2146  Fixation   4.5   2.7  484.0  92
2147  Fixation   2.5   -2.0  484.0  92
2148  Fixation   10.8   8.3  484.0  92
2149  Fixation   0.1   -10.6  484.0  92
2150  Fixation   2.9   2.8  484.0  92
2151  Fixation   12.4   9.4  484.0  92
2152  Fixation   4.9   -7.5  484.0  92
2153  Fixation   5.5   0.6  484.0  92
2154  Fixation   1.5   -4.0  484.0  92
2155  Fixation   9.0   7.5  484.0  92
2156  Fixation   1.0   -8.0  484.0  92
2157  Fixation   12.0   10.9  484.0  92
2158  Fixation   1.9   -10.1  484.0  92
2159  Fixation   0.9   -1.0  484.0  92
2160  Fixation   0.7   -0.2  484.0  92
2161  Fixation   2.1   1.4  484.0  92
2162  Fixation   5.3   3.2  484.0  92
2163  Fixation   7.6   2.3  484.0  92
2164  Fixation   5.8   -1.8  484.0  92
2165  Fixation   8.0   2.2  484.0  92
2166  Fixation   8.0   -0.0  484.0  92
2167  Fixation   2.8   -5.2  484.0  92
2168  Fixation   0.0   -2.8  484.0  92
2169  Saccade   50.6   50.6  16.0  87
2170  Fixation   5.3   -45.4  284.0  93
2171  Fixation   1.1   -4.2  284.0  93
2172  Fixation   5.7   4.6  284.0  93
2173  Fixation   1.8   -4.0  284.0  93
2174  Fixation   4.3   2.5  284.0  93
2175  Fixation   0.0   -4.3  284.0  93
2176  Fixation   4.4   4.4  284.0  93
2177  Fixation   1.9   -2.5  284.0  93
2178  Fixation   0.7   -1.2  284.0  93
2179  Fixation   0.7   0.0  284.0  93
2180  Fixation   2.6   1.8  284.0  93
2181  Fixation   5.2   2.7  284.0  93
2182  Fixation   3.5   -1.7  284.0  93
2183  Fixation   0.0   -3.5  284.0  93
2184  Fixation   4.7   4.7  284.0  93
2185  Fixation   0.0   -4.7  284.0  93
2186  Fixation   17.9   17.9  284.0  93
2187  Saccade   172.1   154.2  50.0  88
2188  Saccade   170.6   -1.5  50.0  88
2189  Saccade   82.7   -87.9  50.0  88
2190  Fixation   1.2   -81.5  216.0  94
2191  Fixation   4.2   3.0  216.0  94
2192  Fixation   7.1   3.0  216.0  94
2193  Fixation   2.2   -4.9  216.0  94
2194  Fixation   1.1   -1.1  216.0  94
2195  Fixation   0.5   -0.6  216.0  94
2196  Fixation   4.0   3.6  216.0  94
2197  Fixation   1.0   -3.0  216.0  94
2198  Fixation   3.1   2.1  216.0  94
2199  Fixation   2.4   -0.7  216.0  94
2200  Fixation   6.4   4.0  216.0  94
2201  Fixation   0.1   -6.3  216.0  94
2202  Fixation   3.3   3.2  216.0  94
2203  Saccade   55.6   52.3  118.0  89
2204  Saccade   271.4   215.7  118.0  89
2205  Saccade   284.4   13.1  118.0  89
2206  Saccade   278.0   -6.5  118.0  89
2207  Saccade   259.4   -18.6  118.0  89
2208  Saccade   213.7   -45.7  118.0  89
2209  Saccade   114.5   -99.1  118.0  89
2210  Fixation   1.4   -113.2  232.0  95
2211  Fixation   7.7   6.4  232.0  95
2212  Fixation   0.6   -7.2  232.0  95
2213  Fixation   3.9   3.4  232.0  95
2214  Fixation   7.2   3.3  232.0  95
2215  Fixation   9.9   2.7  232.0  95
2216  Fixation   9.6   -0.3  232.0  95
2217  Fixation   10.3   0.7  232.0  95
2218  Fixation   6.5   -3.8  232.0  95
2219  Fixation   0.0   -6.5  232.0  95
2220  Fixation   7.0   7.0  232.0  95
2221  Fixation   1.9   -5.1  232.0  95
2222  Fixation   15.0   13.0  232.0  95
2223  Fixation   6.6   -8.3  232.0  95
2224  Saccade   178.2   171.6  68.0  90
2225  Saccade   143.3   -34.9  68.0  90
2226  Saccade   110.1   -33.2  68.0  90
2227  Saccade   41.3   -68.8  68.0  90
2228  Fixation   5.9   -35.5  66.0  96
2229  Fixation   3.2   -2.7  66.0  96
2230  Fixation   1.3   -1.9  66.0  96
2231  Fixation   2.5   1.2  66.0  96
2232  Saccade   166.3   163.8  100.0  91
2233  Saccade   226.1   59.8  100.0  91
2234  Saccade   182.2   -43.8  100.0  91
2235  Saccade   176.5   -5.8  100.0  91
2236  Saccade   159.1   -17.3  100.0  91
2237  Saccade   98.5   -60.6  100.0  91
2238  Fixation   26.2   -72.3  366.0  97
2239  Fixation   6.5   -19.7  366.0  97
2240  Fixation   6.8   0.3  366.0  97
2241  Fixation   1.0   -5.8  366.0  97
2242  Fixation   0.6   -0.3  366.0  97
2243  Fixation   5.4   4.8  366.0  97
2244  Fixation   5.5   0.0  366.0  97
2245  Fixation   1.8   -3.7  366.0  97
2246  Fixation   0.4   -1.4  366.0  97
2247  Fixation   10.1   9.7  366.0  97
2248  Fixation   0.0   -10.1  366.0  97
2249  Fixation   3.2   3.2  366.0  97
2250  Fixation   6.0   2.8  366.0  97
2251  Fixation   0.2   -5.8  366.0  97
2252  Fixation   9.1   8.9  366.0  97
2253  Fixation   0.6   -8.5  366.0  97
2254  Fixation   3.1   2.5  366.0  97
2255  Fixation   1.5   -1.6  366.0  97
2256  Fixation   5.8   4.4  366.0  97
2257  Fixation   7.9   2.1  366.0  97
2258  Fixation   13.5   5.6  366.0  97
2259  Fixation   0.9   -12.6  366.0  97
2260  Saccade   115.5   114.6  50.0  92
2261  Saccade   129.2   13.8  50.0  92
2262  Saccade   52.1   -77.1  50.0  92
2263  Fixation   0.4   -51.7  234.0  98
2264  Fixation   0.4   0.0  234.0  98
2265  Fixation   0.3   -0.1  234.0  98
2266  Fixation   4.7   4.4  234.0  98
2267  Fixation   1.8   -2.9  234.0  98
2268  Fixation   7.0   5.3  234.0  98
2269  Fixation   0.5   -6.5  234.0  98
2270  Fixation   4.6   4.1  234.0  98
2271  Fixation   0.6   -4.0  234.0  98
2272  Fixation   0.5   -0.1  234.0  98
2273  Fixation   0.5   0.0  234.0  98
2274  Fixation   5.8   5.3  234.0  98
2275  Fixation   0.0   -5.8  234.0  98
2276  Fixation   3.1   3.1  234.0  98
2277  Saccade   158.0   154.9  66.0  93
2278  Saccade   268.9   110.8  66.0  93
2279  Saccade   228.5   -40.4  66.0  93
2280  Saccade   227.3   -1.2  66.0  93
2281  Fixation   19.4   -208.0  250.0  99
2282  Fixation   2.5   -16.9  250.0  99
2283  Fixation   10.0   7.5  250.0  99
2284  Fixation   14.4   4.4  250.0  99
2285  Fixation   7.1   -7.3  250.0  99
2286  Fixation   2.1   -4.9  250.0  99
2287  Fixation   10.2   8.1  250.0  99
2288  Fixation   11.4   1.2  250.0  99
2289  Fixation   6.3   -5.1  250.0  99
2290  Fixation   2.1   -4.2  250.0  99
2291  Fixation   2.2   0.1  250.0  99
2292  Fixation   4.8   2.6  250.0  99
2293  Fixation   4.0   -0.8  250.0  99
2294  Fixation   14.0   10.0  250.0  99
2295  Fixation   3.0   -11.0  250.0  99
2296  Saccade   48.6   45.6  18.0  94
2297  Fixation   29.8   -18.8  800.0  100
2298  Fixation   12.2   -17.6  800.0  100
2299  Fixation   5.9   -6.4  800.0  100
2300  Fixation   0.0   -5.8  800.0  100
2301  Fixation   4.6   4.6  800.0  100
2302  Fixation   8.5   3.9  800.0  100
2303  Fixation   2.9   -5.7  800.0  100
2304  Fixation   5.9   3.0  800.0  100
2305  Fixation   3.0   -2.9  800.0  100
2306  Fixation   3.8   0.9  800.0  100
2307  Fixation   3.1   -0.8  800.0  100
2308  Fixation   3.1   0.0  800.0  100
2309  Fixation   7.2   4.1  800.0  100
2310  Fixation   7.5   0.3  800.0  100
2311  Fixation   6.8   -0.6  800.0  100
2312  Fixation   7.5   0.6  800.0  100
2313  Fixation   10.7   3.2  800.0  100
2314  Fixation   0.0   -10.7  800.0  100
2315  Fixation   1.0   1.0  800.0  100
2316  Fixation   10.0   9.0  800.0  100
2317  Fixation   15.2   5.2  800.0  100
2318  Fixation   14.6   -0.6  800.0  100
2319  Fixation   9.0   -5.6  800.0  100
2320  Fixation   8.3   -0.7  800.0  100
2321  Fixation   1.8   -6.5  800.0  100
2322  Fixation   3.1   1.3  800.0  100
2323  Fixation   4.3   1.2  800.0  100
2324  Fixation   2.4   -1.9  800.0  100
2325  Fixation   7.9   5.5  800.0  100
2326  Fixation   5.8   -2.1  800.0  100
2327  Fixation   1.4   -4.4  800.0  100
2328  Fixation   6.1   4.7  800.0  100
2329  Fixation   4.9   -1.2  800.0  100
2330  Fixation   1.0   -3.9  800.0  100
2331  Fixation   19.9   18.9  800.0  100
2332  Fixation   0.0   -19.9  800.0  100
2333  Fixation   0.5   0.5  800.0  100
2334  Fixation   7.4   6.9  800.0  100
2335  Fixation   12.5   5.1  800.0  100
2336  Fixation   0.8   -11.7  800.0  100
2337  Fixation   15.5   14.7  800.0  100
2338  Fixation   0.0   -15.5  800.0  100
2339  Fixation   21.7   21.7  800.0  100
2340  Fixation   8.7   -13.0  800.0  100
2341  Fixation   1.0   -7.7  800.0  100
2342  Fixation   8.7   7.7  800.0  100
2343  Fixation   9.1   0.4  800.0  100
2344  Fixation   11.0   1.9  800.0  100
2345  Saccade   134.3   123.3  32.0  95
2346  Saccade   92.1   -42.2  32.0  95
2347  Fixation   3.6   -88.5  218.0  101
2348  Fixation   4.9   1.3  218.0  101
2349  Fixation   0.1   -4.8  218.0  101
2350  Fixation   4.7   4.6  218.0  101
2351  Fixation   0.3   -4.3  218.0  101
2352  Fixation   13.6   13.2  218.0  101
2353  Fixation   9.5   -4.0  218.0  101
2354  Fixation   0.0   -9.5  218.0  101
2355  Fixation   9.2   9.2  218.0  101
2356  Fixation   3.0   -6.2  218.0  101
2357  Fixation   12.3   9.3  218.0  101
2358  Fixation   8.3   -3.9  218.0  101
2359  Fixation   4.1   -4.2  218.0  101
2360  Saccade   73.2   69.1  100.0  96
2361  Saccade   211.0   137.8  100.0  96
2362  Saccade   190.1   -20.9  100.0  96
2363  Saccade   185.8   -4.3  100.0  96
2364  Saccade   181.0   -4.8  100.0  96
2365  Saccade   160.4   -20.6  100.0  96
2366  Fixation   7.0   -153.4  282.0  102
2367  Fixation   14.5   7.5  282.0  102
2368  Fixation   2.7   -11.8  282.0  102
2369  Fixation   2.9   0.2  282.0  102
2370  Fixation   1.1   -1.8  282.0  102
2371  Fixation   5.8   4.7  282.0  102
2372  Fixation   1.0   -4.7  282.0  102
2373  Fixation   6.3   5.2  282.0  102
2374  Fixation   0.8   -5.4  282.0  102
2375  Fixation   4.3   3.4  282.0  102
2376  Fixation   1.7   -2.6  282.0  102
2377  Fixation   5.7   4.0  282.0  102
2378  Fixation   8.1   2.4  282.0  102
2379  Fixation   4.7   -3.4  282.0  102
2380  Fixation   2.3   -2.4  282.0  102
2381  Fixation   1.4   -0.8  282.0  102
2382  Fixation   1.4   0.0  282.0  102
2383  Saccade   42.1   40.7  84.0  97
2384  Saccade   287.9   245.8  84.0  97
2385  Saccade   157.7   -130.2  84.0  97
2386  Saccade   185.8   28.1  84.0  97
2387  Saccade   156.3   -29.5  84.0  97
2388  Fixation   9.2   -147.2  200.0  103
2389  Fixation   1.8   -7.3  200.0  103
2390  Fixation   7.7   5.9  200.0  103
2391  Fixation   15.8   8.1  200.0  103
2392  Fixation   6.6   -9.2  200.0  103
2393  Fixation   4.1   -2.5  200.0  103
2394  Fixation   3.5   -0.6  200.0  103
2395  Fixation   9.4   6.0  200.0  103
2396  Fixation   1.0   -8.4  200.0  103
2397  Fixation   3.0   2.0  200.0  103
2398  Fixation   0.1   -2.9  200.0  103
2399  Fixation   15.7   15.6  200.0  103
2400  Saccade   260.6   244.9  50.0  98
2401  Saccade   216.0   -44.6  50.0  98
2402  Saccade   79.3   -136.7  50.0  98
2403  Fixation   25.4   -53.9  150.0  104
2404  Fixation   7.9   -17.5  150.0  104
2405  Fixation   1.1   -6.8  150.0  104
2406  Fixation   1.5   0.5  150.0  104
2407  Fixation   0.3   -1.3  150.0  104
2408  Fixation   8.3   8.0  150.0  104
2409  Fixation   0.0   -8.3  150.0  104
2410  Fixation   0.6   0.6  150.0  104
2411  Fixation   0.4   -0.2  150.0  104
2412  Saccade   108.1   107.7  84.0  99
2413  Saccade   231.9   123.8  84.0  99
2414  Saccade   216.2   -15.7  84.0  99
2415  Saccade   198.2   -18.0  84.0  99
2416  Saccade   73.8   -124.4  84.0  99
2417  Fixation   1.2   -72.6  150.0  105
2418  Fixation   7.3   6.1  150.0  105
2419  Fixation   5.2   -2.0  150.0  105
2420  Fixation   0.0   -5.2  150.0  105
2421  Fixation   2.1   2.1  150.0  105
2422  Fixation   5.5   3.4  150.0  105
2423  Fixation   4.9   -0.6  150.0  105
2424  Fixation   1.1   -3.8  150.0  105
2425  Fixation   1.9   0.8  150.0  105
2426  Saccade   33.4   31.5  66.0  100
2427  Saccade   223.7   190.4  66.0  100
2428  Saccade   160.4   -63.3  66.0  100
2429  Saccade   52.3   -108.1  66.0  100
2430  Fixation   11.4   -40.9  434.0  106
2431  Fixation   0.0   -11.4  434.0  106
2432  Fixation   12.1   12.1  434.0  106
2433  Fixation   1.3   -10.9  434.0  106
2434  Fixation   0.1   -1.2  434.0  106
2435  Fixation   6.2   6.1  434.0  106
2436  Fixation   1.9   -4.3  434.0  106
2437  Fixation   4.4   2.4  434.0  106
2438  Fixation   5.0   0.6  434.0  106
2439  Fixation   3.3   -1.7  434.0  106
2440  Fixation   1.9   -1.4  434.0  106
2441  Fixation   3.2   1.3  434.0  106
2442  Fixation   0.0   -3.2  434.0  106
2443  Fixation   5.5   5.5  434.0  106
2444  Fixation   1.9   -3.6  434.0  106
2445  Fixation   7.5   5.6  434.0  106
2446  Fixation   2.0   -5.4  434.0  106
2447  Fixation   4.9   2.8  434.0  106
2448  Fixation   3.5   -1.3  434.0  106
2449  Fixation   4.2   0.7  434.0  106
2450  Fixation   0.4   -3.9  434.0  106
2451  Fixation   2.0   1.6  434.0  106
2452  Fixation   4.8   2.8  434.0  106
2453  Fixation   2.6   -2.2  434.0  106
2454  Fixation   1.7   -0.9  434.0  106
2455  Fixation   4.3   2.6  434.0  106
2456  Saccade   48.0   43.7  50.0  101
2457  Saccade   174.9   126.9  50.0  101
2458  Saccade   142.1   -32.8  50.0  101
2459  Fixation   3.0   -139.1  58.0  107
2460  Fixation   8.2   5.2  58.0  107
2461  Fixation   1.1   -7.2  58.0  107
2462  Blink   1.0   -0.0  466.0  11
2463  Blink   0.1   -0.9  466.0  11
2464  Blink   19.2   19.0  466.0  11
2465  Blink   480.9   461.7  466.0  11
2466  Blink   nan   nan  466.0  11
2467  Blink   nan   nan  466.0  11
2468  Blink   nan   nan  466.0  11
2469  Blink   nan   nan  466.0  11
2470  Blink   nan   nan  466.0  11
2471  Blink   nan   nan  466.0  11
2472  Blink   nan   nan  466.0  11
2473  Blink   nan   nan  466.0  11
2474  Blink   nan   nan  466.0  11
2475  Blink   nan   nan  466.0  11
2476  Blink   nan   nan  466.0  11
2477  Blink   nan   nan  466.0  11
2478  Blink   nan   nan  466.0  11
2479  Blink   nan   nan  466.0  11
2480  Blink   nan   nan  466.0  11
2481  Blink   nan   nan  466.0  11
2482  Blink   302.6   nan  466.0  11
2483  Blink   83.1   -219.5  466.0  11
2484  Blink   7.9   -75.3  466.0  11
2485  Blink   46.5   38.7  466.0  11
2486  Blink   1.8   -44.7  466.0  11
2487  Blink   5.8   4.0  466.0  11
2488  Blink   0.8   -5.0  466.0  11
2489  Blink   8.9   8.0  466.0  11
2490  Fixation   12.2   3.3  76.0  108
2491  Fixation   9.0   -3.2  76.0  108
2492  Fixation   5.9   -3.1  76.0  108
2493  Fixation   1.3   -4.5  76.0  108
2494  Fixation   1.4   0.1  76.0  108
2495  Saccade   127.6   126.2  16.0  102
2496  Fixation   27.9   -99.7  250.0  109
2497  Fixation   12.2   -15.7  250.0  109
2498  Fixation   4.1   -8.2  250.0  109
2499  Fixation   0.0   -4.1  250.0  109
2500  Fixation   1.1   1.1  250.0  109
2501  Fixation   0.0   -1.1  250.0  109
2502  Fixation   7.9   7.9  250.0  109
2503  Fixation   1.0   -6.9  250.0  109
2504  Fixation   1.2   0.2  250.0  109
2505  Fixation   1.5   0.4  250.0  109
2506  Fixation   0.0   -1.5  250.0  109
2507  Fixation   4.7   4.7  250.0  109
2508  Fixation   4.5   -0.2  250.0  109
2509  Fixation   5.4   0.9  250.0  109
2510  Fixation   11.8   6.4  250.0  109
2511  Saccade   105.8   94.0  50.0  103
2512  Saccade   207.2   101.4  50.0  103
2513  Saccade   134.1   -73.2  50.0  103
2514  Fixation   13.1   -120.9  166.0  110
2515  Fixation   9.4   -3.7  166.0  110
2516  Fixation   3.5   -5.9  166.0  110
2517  Fixation   2.2   -1.3  166.0  110
2518  Fixation   5.5   3.3  166.0  110
2519  Fixation   1.1   -4.4  166.0  110
2520  Fixation   6.5   5.4  166.0  110
2521  Fixation   0.0   -6.5  166.0  110
2522  Fixation   6.8   6.8  166.0  110
2523  Fixation   3.1   -3.7  166.0  110
2524  Saccade   156.0   152.9  18.0  104
2525  Fixation   11.4   -144.6  200.0  111
2526  Fixation   0.9   -10.5  200.0  111
2527  Fixation   3.9   3.0  200.0  111
2528  Fixation   5.4   1.5  200.0  111
2529  Fixation   0.6   -4.8  200.0  111
