ID  MINE      GT       VEL   DUR    GROUP_ID
1237  Saccade  Saccade  107.9  34.0  58
1238  Fixation  Fixation  9.5  133.0  57
1239  Fixation  Fixation  1.5  133.0  57
1240  Fixation  Fixation  0.0  133.0  57
1241  Fixation  Fixation  4.9  133.0  57
1242  Fixation  Fixation  0.2  133.0  57
1243  Fixation  Fixation  10.1  133.0  57
1244  Fixation  Fixation  3.0  133.0  57
1245  Fixation  Fixation  6.9  133.0  57
1246  Saccade  Saccade  202.9  100.0  59
1247  Saccade  Saccade  249.5  100.0  59
1248  Saccade  Saccade  205.3  100.0  59
1249  Saccade  Saccade  156.2  100.0  59
1250  Saccade  Saccade  155.0  100.0  59
1251  Saccade  Saccade  105.3  100.0  59
1252  Fixation  Fixation  0.0  333.0  58
1253  Fixation  Fixation  8.6  333.0  58
1254  Fixation  Fixation  3.4  333.0  58
1255  Fixation  Fixation  0.2  333.0  58
1256  Fixation  Fixation  8.1  333.0  58
1257  Fixation  Fixation  0.7  333.0  58
1258  Fixation  Fixation  6.0  333.0  58
1259  Fixation  Fixation  0.9  333.0  58
1260  Fixation  Fixation  5.6  333.0  58
1261  Fixation  Fixation  0.7  333.0  58
1262  Fixation  Fixation  2.8  333.0  58
1263  Fixation  Fixation  6.0  333.0  58
1264  Fixation  Fixation  0.5  333.0  58
1265  Fixation  Fixation  10.9  333.0  58
1266  Fixation  Fixation  1.7  333.0  58
1267  Fixation  Fixation  20.7  333.0  58
1268  Fixation  Fixation  10.8  333.0  58
1269  Fixation  Fixation  0.5  333.0  58
1270  Fixation  Fixation  1.5  333.0  58
1271  Fixation  Fixation  5.7  333.0  58
1272  Saccade  Saccade  82.7  34.0  60
1273  Saccade  Saccade  39.1  34.0  60
1274  Fixation  Fixation  2.1  166.0  59
1275  Fixation  Fixation  7.6  166.0  59
1276  Fixation  Fixation  0.0  166.0  59
1277  Fixation  Fixation  0.0  166.0  59
1278  Fixation  Fixation  5.6  166.0  59
1279  Fixation  Fixation  4.1  166.0  59
1280  Fixation  Fixation  7.5  166.0  59
1281  Fixation  Fixation  2.8  166.0  59
1282  Fixation  Fixation  0.0  166.0  59
1283  Fixation  Fixation  8.9  166.0  59
1284  Saccade  Saccade  171.3  184.0  61
1285  Saccade  Saccade  284.2  184.0  61
1286  Saccade  Saccade  263.8  184.0  61
1287  Saccade  Saccade  257.2  184.0  61
1288  Saccade  Saccade  217.8  184.0  61
1289  Saccade  Saccade  228.7  184.0  61
1290  Saccade  Saccade  196.8  184.0  61
1291  Saccade  Saccade  153.0  184.0  61
1292  Saccade  Saccade  57.1  184.0  61
1293  Saccade  Saccade  458.6  184.0  61
1294  Saccade  Saccade  58.7  184.0  61
1295  Fixation  Fixation  4.6  16.0  60
1296  Saccade  Saccade  310.1  17.0  62
1297  EyesNotFound  EyesNotFound  nan  651.0  3
1298  EyesNotFound  EyesNotFound  nan  651.0  3
1299  EyesNotFound  EyesNotFound  nan  651.0  3
1300  EyesNotFound  EyesNotFound  nan  651.0  3
1301  EyesNotFound  EyesNotFound  nan  651.0  3
1302  EyesNotFound  EyesNotFound  nan  651.0  3
1303  EyesNotFound  EyesNotFound  nan  651.0  3
1304  EyesNotFound  EyesNotFound  nan  651.0  3
1305  EyesNotFound  EyesNotFound  nan  651.0  3
1306  EyesNotFound  EyesNotFound  nan  651.0  3
1307  EyesNotFound  EyesNotFound  nan  651.0  3
1308  EyesNotFound  EyesNotFound  nan  651.0  3
1309  EyesNotFound  EyesNotFound  nan  651.0  3
1310  EyesNotFound  EyesNotFound  nan  651.0  3
1311  EyesNotFound  EyesNotFound  nan  651.0  3
1312  EyesNotFound  EyesNotFound  nan  651.0  3
1313  EyesNotFound  EyesNotFound  nan  651.0  3
1314  EyesNotFound  EyesNotFound  nan  651.0  3
1315  EyesNotFound  EyesNotFound  nan  651.0  3
1316  EyesNotFound  EyesNotFound  nan  651.0  3
1317  EyesNotFound  EyesNotFound  nan  651.0  3
1318  EyesNotFound  EyesNotFound  nan  651.0  3
1319  EyesNotFound  EyesNotFound  nan  651.0  3
1320  EyesNotFound  EyesNotFound  nan  651.0  3
1321  EyesNotFound  EyesNotFound  nan  651.0  3
1322  EyesNotFound  EyesNotFound  nan  651.0  3
1323  EyesNotFound  EyesNotFound  nan  651.0  3
1324  EyesNotFound  EyesNotFound  nan  651.0  3
1325  EyesNotFound  EyesNotFound  nan  651.0  3
1326  EyesNotFound  EyesNotFound  nan  651.0  3
1327  EyesNotFound  EyesNotFound  nan  651.0  3
1328  EyesNotFound  EyesNotFound  nan  651.0  3
1329  EyesNotFound  EyesNotFound  nan  651.0  3
1330  EyesNotFound  EyesNotFound  nan  651.0  3
1331  EyesNotFound  EyesNotFound  nan  651.0  3
1332  EyesNotFound  EyesNotFound  nan  651.0  3
1333  EyesNotFound  EyesNotFound  nan  651.0  3
1334  EyesNotFound  EyesNotFound  nan  651.0  3
1335  EyesNotFound  EyesNotFound  nan  651.0  3
1336  Saccade  Saccade  nan  66.0  63
1337  Saccade  Saccade  304.0  66.0  63
1338  Saccade  Saccade  281.0  66.0  63
1339  Saccade  Saccade  231.6  66.0  63
1340  EyesNotFound  EyesNotFound  nan  350.0  4
1341  EyesNotFound  EyesNotFound  nan  350.0  4
1342  EyesNotFound  EyesNotFound  nan  350.0  4
1343  EyesNotFound  EyesNotFound  nan  350.0  4
1344  EyesNotFound  EyesNotFound  nan  350.0  4
1345  EyesNotFound  EyesNotFound  nan  350.0  4
1346  EyesNotFound  EyesNotFound  nan  350.0  4
1347  EyesNotFound  EyesNotFound  nan  350.0  4
1348  EyesNotFound  EyesNotFound  nan  350.0  4
1349  EyesNotFound  EyesNotFound  nan  350.0  4
1350  EyesNotFound  EyesNotFound  nan  350.0  4
1351  EyesNotFound  EyesNotFound  nan  350.0  4
1352  EyesNotFound  EyesNotFound  nan  350.0  4
1353  EyesNotFound  EyesNotFound  nan  350.0  4
1354  EyesNotFound  EyesNotFound  nan  350.0  4
1355  EyesNotFound  EyesNotFound  nan  350.0  4
1356  EyesNotFound  EyesNotFound  nan  350.0  4
1357  EyesNotFound  EyesNotFound  nan  350.0  4
1358  EyesNotFound  EyesNotFound  nan  350.0  4
1359  EyesNotFound  EyesNotFound  nan  350.0  4
1360  EyesNotFound  EyesNotFound  nan  350.0  4
1361  Fixation  Fixation  nan  33.0  61
1362  Fixation  Fixation  0.6  33.0  61
1363  Saccade  Saccade  73.9  17.0  64
1364  Fixation  Fixation  5.5  316.0  62
1365  Fixation  Fixation  20.4  316.0  62
1366  Fixation  Fixation  20.2  316.0  62
1367  Fixation  Fixation  8.1  316.0  62
1368  Fixation  Fixation  1.4  316.0  62
1369  Fixation  Fixation  16.9  316.0  62
1370  Fixation  Fixation  0.0  316.0  62
1371  Fixation  Fixation  8.3  316.0  62
1372  Fixation  Fixation  7.3  316.0  62
1373  Fixation  Fixation  0.0  316.0  62
1374  Fixation  Fixation  19.4  316.0  62
1375  Fixation  Fixation  0.0  316.0  62
1376  Fixation  Fixation  22.5  316.0  62
1377  Fixation  Saccade  1.6  316.0  62            <----------------------------
1378  Fixation  Fixation  5.2  316.0  62
1379  Fixation  Fixation  6.3  316.0  62
1380  Fixation  Fixation  0.9  316.0  62
1381  Fixation  Fixation  1.8  316.0  62
1382  Fixation  Fixation  6.9  316.0  62
1383  Saccade  Saccade  55.7  34.0  65
1384  Saccade  Saccade  47.8  34.0  65
1385  Fixation  Fixation  0.0  866.0  63
1386  Fixation  Fixation  5.8  866.0  63
1387  Fixation  Fixation  0.9  866.0  63
1388  Fixation  Fixation  11.7  866.0  63
1389  Fixation  Fixation  10.6  866.0  63
1390  Fixation  Fixation  9.7  866.0  63
1391  Fixation  Fixation  2.0  866.0  63
1392  Fixation  Fixation  0.2  866.0  63
1393  Fixation  Fixation  6.7  866.0  63
1394  Fixation  Fixation  7.9  866.0  63
1395  Fixation  Fixation  11.1  866.0  63
1396  Fixation  Fixation  2.7  866.0  63
1397  Fixation  Fixation  4.7  866.0  63
1398  Fixation  Fixation  0.5  866.0  63
1399  Fixation  Fixation  7.8  866.0  63
1400  Fixation  Fixation  3.2  866.0  63
1401  Fixation  Fixation  3.2  866.0  63
1402  Fixation  Fixation  4.4  866.0  63
1403  Fixation  Fixation  9.8  866.0  63
1404  Fixation  Fixation  0.0  866.0  63
1405  Fixation  Fixation  1.2  866.0  63
1406  Fixation  Fixation  4.8  866.0  63
1407  Fixation  Fixation  2.9  866.0  63
1408  Fixation  Fixation  5.8  866.0  63
1409  Fixation  Fixation  10.4  866.0  63
1410  Fixation  Fixation  0.0  866.0  63
1411  Fixation  Fixation  4.2  866.0  63
1412  Fixation  Fixation  0.0  866.0  63
1413  Fixation  Fixation  9.6  866.0  63
1414  Fixation  Fixation  4.3  866.0  63
1415  Fixation  Fixation  4.8  866.0  63
1416  Fixation  Fixation  1.1  866.0  63
1417  Fixation  Fixation  5.4  866.0  63
1418  Fixation  Fixation  8.5  866.0  63
1419  Fixation  Fixation  0.0  866.0  63
1420  Fixation  Fixation  4.5  866.0  63
1421  Fixation  Fixation  0.0  866.0  63
1422  Fixation  Fixation  7.9  866.0  63
1423  Fixation  Fixation  1.3  866.0  63
1424  Fixation  Fixation  11.9  866.0  63
1425  Fixation  Fixation  3.7  866.0  63
1426  Fixation  Fixation  2.3  866.0  63
1427  Fixation  Fixation  3.5  866.0  63
1428  Fixation  Fixation  1.3  866.0  63
1429  Fixation  Fixation  6.9  866.0  63
1430  Fixation  Fixation  20.9  866.0  63
1431  Fixation  Fixation  2.8  866.0  63
1432  Fixation  Fixation  4.2  866.0  63
1433  Fixation  Fixation  1.1  866.0  63
1434  Fixation  Fixation  5.3  866.0  63
1435  Fixation  Fixation  2.6  866.0  63
1436  Fixation  Fixation  4.5  866.0  63
1437  Saccade  Saccade  227.7  50.0  66
1438  Saccade  Saccade  185.5  50.0  66
1439  Saccade  Saccade  60.0  50.0  66
1440  Fixation  Fixation  1.0  834.0  64
1441  Fixation  Fixation  6.2  834.0  64
1442  Fixation  Fixation  5.1  834.0  64
1443  Fixation  Fixation  5.1  834.0  64
1444  Fixation  Fixation  6.4  834.0  64
1445  Fixation  Fixation  0.7  834.0  64
1446  Fixation  Fixation  2.1  834.0  64
1447  Fixation  Fixation  2.9  834.0  64
1448  Fixation  Fixation  2.9  834.0  64
1449  Fixation  Fixation  2.3  834.0  64
1450  Fixation  Fixation  1.7  834.0  64
1451  Fixation  Fixation  6.9  834.0  64
1452  Fixation  Fixation  0.2  834.0  64
1453  Fixation  Fixation  3.3  834.0  64
1454  Fixation  Fixation  27.8  834.0  64
1455  Fixation  Fixation  15.8  834.0  64
1456  Fixation  Fixation  0.0  834.0  64
1457  Fixation  Fixation  3.2  834.0  64
1458  Fixation  Fixation  8.6  834.0  64
1459  Fixation  Fixation  0.8  834.0  64
1460  Fixation  Fixation  5.5  834.0  64
1461  Fixation  Fixation  4.6  834.0  64
1462  Fixation  Fixation  1.7  834.0  64
1463  Fixation  Fixation  3.1  834.0  64
1464  Fixation  Fixation  7.8  834.0  64
1465  Fixation  Fixation  0.7  834.0  64
1466  Fixation  Fixation  4.6  834.0  64
1467  Fixation  Fixation  0.0  834.0  64
1468  Fixation  Fixation  0.0  834.0  64
1469  Fixation  Fixation  5.0  834.0  64
1470  Fixation  Fixation  1.7  834.0  64
1471  Fixation  Fixation  4.0  834.0  64
1472  Fixation  Fixation  3.1  834.0  64
1473  Fixation  Fixation  12.6  834.0  64
1474  Fixation  Fixation  0.0  834.0  64
1475  Fixation  Fixation  2.3  834.0  64
1476  Fixation  Fixation  0.3  834.0  64
1477  Fixation  Fixation  0.4  834.0  64
1478  Fixation  Fixation  0.4  834.0  64
1479  Fixation  Fixation  3.8  834.0  64
1480  Fixation  Fixation  0.8  834.0  64
1481  Fixation  Fixation  8.7  834.0  64
1482  Fixation  Fixation  0.0  834.0  64
1483  Fixation  Fixation  3.2  834.0  64
1484  Fixation  Fixation  2.9  834.0  64
1485  Fixation  Fixation  2.5  834.0  64
1486  Fixation  Fixation  0.0  834.0  64
1487  Fixation  Fixation  4.9  834.0  64
1488  Fixation  Fixation  10.5  834.0  64
1489  Fixation  Fixation  1.5  834.0  64
1490  Saccade  Saccade  76.1  50.0  67
1491  Saccade  Saccade  131.3  50.0  67
1492  Saccade  Saccade  54.5  50.0  67
1493  Fixation  Fixation  0.6  416.0  65
1494  Fixation  Fixation  5.0  416.0  65
1495  Fixation  Fixation  0.0  416.0  65
1496  Fixation  Fixation  4.1  416.0  65
1497  Fixation  Fixation  2.0  416.0  65
1498  Fixation  Fixation  0.9  416.0  65
1499  Fixation  Fixation  3.8  416.0  65
1500  Fixation  Fixation  1.0  416.0  65
1501  Fixation  Fixation  1.1  416.0  65
1502  Fixation  Fixation  1.9  416.0  65
1503  Fixation  Fixation  2.1  416.0  65
1504  Fixation  Fixation  1.4  416.0  65
1505  Fixation  Fixation  5.4  416.0  65
1506  Fixation  Fixation  3.2  416.0  65
1507  Fixation  Fixation  1.3  416.0  65
1508  Fixation  Fixation  4.4  416.0  65
1509  Fixation  Fixation  3.7  416.0  65
1510  Fixation  Fixation  0.4  416.0  65
1511  Fixation  Fixation  4.5  416.0  65
1512  Fixation  Fixation  4.3  416.0  65
1513  Fixation  Fixation  0.0  416.0  65
1514  Fixation  Fixation  5.7  416.0  65
1515  Fixation  Fixation  8.0  416.0  65
1516  Fixation  Fixation  3.0  416.0  65
1517  Fixation  Fixation  15.8  416.0  65
1518  Saccade  Saccade  184.2  34.0  68
1519  Saccade  Saccade  79.3  34.0  68
1520  Fixation  Fixation  1.7  466.0  66
1521  Fixation  Fixation  10.8  466.0  66
1522  Fixation  Fixation  3.3  466.0  66
1523  Fixation  Fixation  4.6  466.0  66
1524  Fixation  Fixation  3.6  466.0  66
1525  Fixation  Fixation  0.0  466.0  66
1526  Fixation  Fixation  7.6  466.0  66
1527  Fixation  Fixation  1.4  466.0  66
1528  Fixation  Fixation  2.8  466.0  66
1529  Fixation  Fixation  7.8  466.0  66
1530  Fixation  Fixation  1.9  466.0  66
1531  Fixation  Fixation  1.4  466.0  66
1532  Fixation  Fixation  0.0  466.0  66
1533  Fixation  Fixation  4.6  466.0  66
1534  Fixation  Fixation  2.3  466.0  66
1535  Fixation  Fixation  1.1  466.0  66
1536  Fixation  Fixation  3.0  466.0  66
1537  Fixation  Fixation  15.6  466.0  66
1538  Fixation  Fixation  0.8  466.0  66
1539  Fixation  Fixation  0.5  466.0  66
1540  Fixation  Fixation  0.1  466.0  66
1541  Fixation  Fixation  2.9  466.0  66
1542  Fixation  Fixation  0.0  466.0  66
1543  Fixation  Fixation  0.0  466.0  66
1544  Fixation  Fixation  3.1  466.0  66
1545  Fixation  Fixation  4.2  466.0  66
1546  Fixation  Fixation  4.0  466.0  66
1547  Fixation  Fixation  0.0  466.0  66
1548  Saccade  Saccade  108.6  34.0  69
1549  Saccade  Saccade  137.2  34.0  69
1550  Fixation  Fixation  25.4  216.0  67
1551  Fixation  Fixation  8.3  216.0  67
1552  Fixation  Fixation  6.2  216.0  67
1553  Fixation  Fixation  0.0  216.0  67
1554  Fixation  Fixation  8.9  216.0  67
1555  Fixation  Fixation  1.5  216.0  67
1556  Fixation  Fixation  5.9  216.0  67
1557  Fixation  Fixation  3.5  216.0  67
1558  Fixation  Fixation  1.6  216.0  67
1559  Fixation  Fixation  1.3  216.0  67
1560  Fixation  Fixation  4.8  216.0  67
1561  Fixation  Fixation  0.8  216.0  67
1562  Fixation  Fixation  3.5  216.0  67
1563  Saccade  Fixation  30.6  17.0  70            <----------------------------
1564  Fixation  Fixation  8.3  267.0  68
1565  Fixation  Fixation  5.4  267.0  68
1566  Fixation  Fixation  4.4  267.0  68
1567  Fixation  Fixation  6.0  267.0  68
1568  Fixation  Fixation  7.2  267.0  68
1569  Fixation  Fixation  5.6  267.0  68
1570  Fixation  Fixation  2.8  267.0  68
1571  Fixation  Fixation  1.2  267.0  68
1572  Fixation  Fixation  5.1  267.0  68
1573  Fixation  Fixation  1.3  267.0  68
1574  Fixation  Fixation  1.6  267.0  68
1575  Fixation  Fixation  0.0  267.0  68
1576  Fixation  Fixation  4.1  267.0  68
1577  Fixation  Fixation  4.7  267.0  68
1578  Fixation  Fixation  0.2  267.0  68
1579  Fixation  Fixation  7.8  267.0  68
1580  Saccade  Saccade  52.0  50.0  71
1581  Saccade  Saccade  248.4  50.0  71
1582  Saccade  Saccade  131.1  50.0  71
1583  Fixation  Fixation  5.4  383.0  69
1584  Fixation  Fixation  10.4  383.0  69
1585  Fixation  Fixation  0.6  383.0  69
1586  Fixation  Fixation  7.8  383.0  69
1587  Fixation  Fixation  4.6  383.0  69
1588  Fixation  Fixation  0.6  383.0  69
1589  Fixation  Fixation  0.9  383.0  69
1590  Fixation  Fixation  0.6  383.0  69
1591  Fixation  Fixation  4.8  383.0  69
1592  Fixation  Fixation  0.2  383.0  69
1593  Fixation  Fixation  7.6  383.0  69
1594  Fixation  Fixation  7.3  383.0  69
1595  Fixation  Fixation  1.0  383.0  69
1596  Fixation  Fixation  4.7  383.0  69
1597  Fixation  Fixation  2.8  383.0  69
1598  Fixation  Fixation  3.9  383.0  69
1599  Fixation  Fixation  9.0  383.0  69
1600  Fixation  Fixation  6.0  383.0  69
1601  Fixation  Fixation  6.4  383.0  69
1602  Fixation  Fixation  1.8  383.0  69
1603  Fixation  Fixation  2.7  383.0  69
1604  Fixation  Fixation  2.1  383.0  69
1605  Fixation  Fixation  4.8  383.0  69
1606  Saccade  Saccade  52.3  50.0  72
1607  Saccade  Saccade  93.7  50.0  72
1608  Saccade  Saccade  55.3  50.0  72
1609  Fixation  Fixation  0.0  283.0  70
1610  Fixation  Fixation  6.1  283.0  70
1611  Fixation  Fixation  1.2  283.0  70
1612  Fixation  Fixation  9.1  283.0  70
1613  Fixation  Fixation  1.1  283.0  70
1614  Fixation  Fixation  2.5  283.0  70
1615  Fixation  Fixation  2.3  283.0  70
1616  Fixation  Fixation  2.9  283.0  70
1617  Fixation  Fixation  0.0  283.0  70
1618  Fixation  Fixation  1.8  283.0  70
1619  Fixation  Fixation  6.6  283.0  70
1620  Fixation  Fixation  0.0  283.0  70
1621  Fixation  Fixation  3.5  283.0  70
1622  Fixation  Fixation  0.0  283.0  70
1623  Fixation  Fixation  2.7  283.0  70
1624  Fixation  Fixation  2.2  283.0  70
1625  Fixation  Fixation  8.0  283.0  70
1626  Saccade  Saccade  105.9  67.0  73
1627  Saccade  Saccade  219.4  67.0  73
1628  Saccade  Saccade  230.4  67.0  73
1629  Saccade  Saccade  157.0  67.0  73
1630  Fixation  Fixation  11.1  250.0  71
1631  Fixation  Fixation  8.3  250.0  71
1632  Fixation  Fixation  5.7  250.0  71
1633  Fixation  Fixation  5.1  250.0  71
1634  Fixation  Fixation  0.6  250.0  71
1635  Fixation  Fixation  0.8  250.0  71
1636  Fixation  Fixation  1.4  250.0  71
1637  Fixation  Fixation  5.7  250.0  71
1638  Fixation  Fixation  4.5  250.0  71
1639  Fixation  Fixation  3.7  250.0  71
1640  Fixation  Fixation  0.0  250.0  71
1641  Fixation  Fixation  5.4  250.0  71
1642  Fixation  Fixation  7.9  250.0  71
1643  Fixation  Fixation  1.1  250.0  71
1644  Fixation  Fixation  4.1  250.0  71
1645  Saccade  Saccade  66.9  17.0  74
1646  Fixation  Fixation  1.5  200.0  72
1647  Fixation  Fixation  1.0  200.0  72
1648  Fixation  Fixation  0.5  200.0  72
1649  Fixation  Fixation  3.7  200.0  72
1650  Fixation  Fixation  4.6  200.0  72
1651  Fixation  Fixation  3.3  200.0  72
1652  Fixation  Fixation  0.3  200.0  72
1653  Fixation  Fixation  6.5  200.0  72
1654  Fixation  Fixation  5.3  200.0  72
1655  Fixation  Fixation  6.2  200.0  72
1656  Fixation  Fixation  6.4  200.0  72
1657  Fixation  Fixation  8.1  200.0  72
1658  Saccade  Saccade  143.1  50.0  75
1659  Saccade  Saccade  183.3  50.0  75
1660  Saccade  Saccade  68.2  50.0  75
1661  Fixation  Fixation  0.0  266.0  73
1662  Fixation  Fixation  5.9  266.0  73
1663  Fixation  Fixation  2.0  266.0  73
1664  Fixation  Fixation  6.7  266.0  73
1665  Fixation  Fixation  2.7  266.0  73
1666  Fixation  Fixation  5.5  266.0  73
1667  Fixation  Fixation  7.1  266.0  73
1668  Fixation  Fixation  0.0  266.0  73
1669  Fixation  Fixation  1.0  266.0  73
1670  Fixation  Fixation  2.0  266.0  73
1671  Fixation  Fixation  1.6  266.0  73
1672  Fixation  Fixation  0.6  266.0  73
1673  Fixation  Fixation  8.7  266.0  73
1674  Fixation  Fixation  1.5  266.0  73
1675  Fixation  Fixation  3.7  266.0  73
1676  Fixation  Fixation  7.2  266.0  73
1677  Saccade  Saccade  250.8  184.0  76
1678  Saccade  Saccade  258.5  184.0  76
1679  Saccade  Saccade  239.7  184.0  76
1680  Saccade  Saccade  206.0  184.0  76
1681  Saccade  Saccade  236.3  184.0  76
1682  Saccade  Saccade  275.8  184.0  76
1683  Saccade  Saccade  235.9  184.0  76
1684  Saccade  Saccade  116.0  184.0  76
1685  Saccade  Saccade  179.5  184.0  76
1686  Saccade  Saccade  160.0  184.0  76
1687  Saccade  Saccade  287.2  184.0  76
1688  EyesNotFound  EyesNotFound  nan  825.0  5
1689  EyesNotFound  EyesNotFound  nan  825.0  5
1690  EyesNotFound  EyesNotFound  nan  825.0  5
1691  EyesNotFound  EyesNotFound  nan  825.0  5
1692  EyesNotFound  EyesNotFound  nan  825.0  5
1693  EyesNotFound  EyesNotFound  nan  825.0  5
1694  EyesNotFound  EyesNotFound  nan  825.0  5
1695  EyesNotFound  EyesNotFound  nan  825.0  5
1696  EyesNotFound  EyesNotFound  nan  825.0  5
1697  EyesNotFound  EyesNotFound  nan  825.0  5
1698  EyesNotFound  EyesNotFound  nan  825.0  5
1699  EyesNotFound  EyesNotFound  nan  825.0  5
1700  EyesNotFound  EyesNotFound  nan  825.0  5
1701  EyesNotFound  EyesNotFound  nan  825.0  5
1702  EyesNotFound  EyesNotFound  nan  825.0  5
1703  EyesNotFound  EyesNotFound  nan  825.0  5
1704  EyesNotFound  EyesNotFound  nan  825.0  5
1705  EyesNotFound  EyesNotFound  nan  825.0  5
1706  EyesNotFound  EyesNotFound  nan  825.0  5
1707  EyesNotFound  EyesNotFound  nan  825.0  5
1708  EyesNotFound  EyesNotFound  nan  825.0  5
1709  EyesNotFound  EyesNotFound  nan  825.0  5
1710  EyesNotFound  EyesNotFound  nan  825.0  5
1711  EyesNotFound  EyesNotFound  nan  825.0  5
1712  EyesNotFound  EyesNotFound  nan  825.0  5
1713  EyesNotFound  EyesNotFound  nan  825.0  5
1714  EyesNotFound  EyesNotFound  nan  825.0  5
1715  EyesNotFound  EyesNotFound  nan  825.0  5
1716  EyesNotFound  EyesNotFound  nan  825.0  5
1717  EyesNotFound  EyesNotFound  nan  825.0  5
1718  EyesNotFound  EyesNotFound  nan  825.0  5
1719  EyesNotFound  EyesNotFound  nan  825.0  5
1720  EyesNotFound  EyesNotFound  nan  825.0  5
1721  EyesNotFound  EyesNotFound  nan  825.0  5
1722  EyesNotFound  EyesNotFound  nan  825.0  5
1723  EyesNotFound  EyesNotFound  nan  825.0  5
1724  EyesNotFound  EyesNotFound  nan  825.0  5
1725  EyesNotFound  EyesNotFound  nan  825.0  5
1726  EyesNotFound  EyesNotFound  nan  825.0  5
1727  EyesNotFound  EyesNotFound  nan  825.0  5
1728  EyesNotFound  EyesNotFound  nan  825.0  5
1729  EyesNotFound  EyesNotFound  nan  825.0  5
1730  EyesNotFound  EyesNotFound  nan  825.0  5
1731  EyesNotFound  EyesNotFound  nan  825.0  5
1732  EyesNotFound  EyesNotFound  nan  825.0  5
1733  EyesNotFound  EyesNotFound  nan  825.0  5
1734  EyesNotFound  EyesNotFound  nan  825.0  5
1735  EyesNotFound  EyesNotFound  nan  825.0  5
1736  EyesNotFound  EyesNotFound  nan  825.0  5
1737  EyesNotFound  EyesNotFound  nan  825.0  5
1738  Saccade  Saccade  nan  116.0  77
1739  Saccade  Saccade  386.2  116.0  77
1740  Saccade  Saccade  351.5  116.0  77
1741  Saccade  Saccade  340.0  116.0  77
1742  Saccade  Saccade  272.9  116.0  77
1743  Saccade  Saccade  328.6  116.0  77
1744  Saccade  Fixation  48.3  116.0  77            <----------------------------
1745  Fixation  Fixation  11.3  284.0  74
1746  Fixation  Fixation  5.9  284.0  74
1747  Fixation  Fixation  22.6  284.0  74
1748  Fixation  Fixation  6.6  284.0  74
1749  Fixation  Fixation  8.0  284.0  74
1750  Fixation  Fixation  3.1  284.0  74
1751  Fixation  Fixation  0.0  284.0  74
1752  Fixation  Fixation  4.7  284.0  74
1753  Fixation  Fixation  14.9  284.0  74
1754  Fixation  Fixation  1.9  284.0  74
1755  Fixation  Fixation  0.0  284.0  74
1756  Fixation  Fixation  8.9  284.0  74
1757  Fixation  Fixation  13.6  284.0  74
1758  Fixation  Fixation  15.4  284.0  74
1759  Fixation  Fixation  17.0  284.0  74
1760  Fixation  Fixation  0.0  284.0  74
1761  Fixation  Saccade  4.7  284.0  74            <----------------------------
1762  Saccade  Saccade  30.2  33.0  78
1763  Saccade  Saccade  147.6  33.0  78
1764  Fixation  Fixation  21.6  233.0  75
1765  Fixation  Fixation  7.1  233.0  75
1766  Fixation  Fixation  7.4  233.0  75
1767  Fixation  Fixation  7.6  233.0  75
1768  Fixation  Fixation  1.1  233.0  75
1769  Fixation  Fixation  2.8  233.0  75
1770  Fixation  Fixation  2.8  233.0  75
1771  Fixation  Fixation  5.4  233.0  75
1772  Fixation  Fixation  12.1  233.0  75
1773  Fixation  Fixation  0.3  233.0  75
1774  Fixation  Fixation  1.2  233.0  75
1775  Fixation  Fixation  2.6  233.0  75
1776  Fixation  Fixation  4.8  233.0  75
1777  Fixation  Fixation  18.9  233.0  75
1778  Saccade  Saccade  66.1  17.0  79
1779  Fixation  Fixation  0.0  233.0  76
1780  Fixation  Fixation  3.9  233.0  76
1781  Fixation  Fixation  6.0  233.0  76
1782  Fixation  Fixation  2.1  233.0  76
1783  Fixation  Fixation  0.0  233.0  76
1784  Fixation  Fixation  2.8  233.0  76
1785  Fixation  Fixation  4.5  233.0  76
1786  Fixation  Fixation  11.1  233.0  76
1787  Fixation  Fixation  4.9  233.0  76
1788  Fixation  Fixation  9.5  233.0  76
1789  Fixation  Fixation  0.3  233.0  76
1790  Fixation  Fixation  3.0  233.0  76
1791  Fixation  Fixation  0.0  233.0  76
1792  Fixation  Fixation  22.5  233.0  76
1793  Saccade  Saccade  178.3  34.0  80
1794  Saccade  Saccade  48.5  34.0  80
1795  Fixation  Fixation  10.9  250.0  77
1796  Fixation  Fixation  0.0  250.0  77
1797  Fixation  Fixation  5.0  250.0  77
1798  Fixation  Fixation  1.3  250.0  77
1799  Fixation  Fixation  3.6  250.0  77
1800  Fixation  Fixation  10.8  250.0  77
1801  Fixation  Fixation  0.0  250.0  77
1802  Fixation  Fixation  6.7  250.0  77
1803  Fixation  Fixation  0.0  250.0  77
1804  Fixation  Fixation  1.6  250.0  77
1805  Fixation  Fixation  9.7  250.0  77
1806  Fixation  Fixation  2.5  250.0  77
1807  Fixation  Fixation  5.3  250.0  77
1808  Fixation  Fixation  8.0  250.0  77
1809  Fixation  Fixation  19.7  250.0  77
1810  Saccade  Saccade  196.4  50.0  81
1811  Saccade  Saccade  90.4  50.0  81
1812  Saccade  Saccade  104.8  50.0  81
1813  Fixation  Fixation  20.4  66.0  78
1814  Fixation  Fixation  4.8  66.0  78
1815  Fixation  Fixation  0.0  66.0  78
1816  Fixation  Fixation  1.6  66.0  78
1817  Saccade  Saccade  124.3  50.0  82
1818  Saccade  Saccade  216.6  50.0  82
