left_gaze_origin_validity,right_gaze_origin_validity,Recording timestamp,Gaze point left X,Gaze point left Y,Gaze point left Z,Eye position left X,Eye position left Y,Eye position left Z,Gaze point right X,Gaze point right Y,Gaze point right Z,Eye position right X,Eye position right Y,Eye position right Z,Eye movement type
1,1,1172860784,-16.14442253112793,167.25515747070312,50.23413848876953,-20.779443740844727,53.07669448852539,675.4825439453125,-16.70920181274414,160.5260009765625,47.7849235534668,39.907997131347656,57.28861999511719,671.02880859375,Fixation
1,1,1172860800,-16.697662353515625,167.73634338378906,50.409244537353516,-20.75162696838379,53.06916046142578,675.5732421875,-18.019309997558594,159.99176025390625,47.590484619140625,39.95226287841797,57.284080505371094,671.1244506835938,Fixation
1,1,1172860817,-17.90389060974121,167.05935668945312,50.162818908691406,-20.723159790039062,53.05759048461914,675.511962890625,-18.7498779296875,160.1905059814453,47.66281509399414,39.982421875,57.27455139160156,671.0956420898438,Fixation
1,1,1172860834,-18.494308471679688,165.5997772216797,49.63160705566406,-20.71404266357422,53.05494689941406,675.5133666992188,-18.49465560913086,160.29039001464844,47.69916534423828,39.99946594238281,57.26432418823242,671.0435791015625,Fixation
1,1,1172860850,-16.535518646240234,165.66671752929688,49.655948638916016,-20.71408462524414,53.050682067871094,675.512939453125,-19.83574676513672,159.49624633789062,47.41011428833008,40.00688934326172,57.256126403808594,671.02978515625,Fixation
1,1,1172860867,-18.650487899780273,168.98907470703125,50.865230560302734,-20.721233367919922,53.052490234375,675.5377197265625,-20.41596794128418,160.71702575683594,47.85442352294922,40.00798034667969,57.25352478027344,671.0054321289062,Fixation
1,1,1172860884,-18.859628677368164,168.71334838867188,50.76484298706055,-20.722095489501953,53.046539306640625,675.5001831054688,-18.415157318115234,160.74378967285156,47.86418533325195,40.01048278808594,57.2525520324707,671.016845703125,Fixation
1,1,1172860900,0.32946082949638367,175.97677612304688,53.40852737426758,-20.509510040283203,53.21617126464844,675.5377197265625,5.823684215545654,175.08663940429688,53.08452606201172,40.14299011230469,57.332950592041016,670.9374389648438,Fixation
1,1,1172860917,13.16940975189209,183.8853759765625,56.28703689575195,-20.316814422607422,53.273250579833984,675.5137939453125,13.365882873535156,176.17796325683594,53.48170852661133,40.26898193359375,57.450069427490234,671.05908203125,Fixation
1,1,1172860934,13.340173721313477,185.55905151367188,56.896202087402344,-20.290908813476562,53.278465270996094,675.5663452148438,13.585312843322754,177.82998657226562,54.08302307128906,40.31504821777344,57.46640396118164,671.2415771484375,Fixation
1,1,1172860950,12.984954833984375,183.5027313232422,56.147789001464844,-20.300418853759766,53.26012420654297,675.4901123046875,14.386617660522461,180.7266845703125,55.13736343383789,40.341468811035156,57.44196701049805,671.3505249023438,Fixation
