left_gaze_origin_validity,right_gaze_origin_validity,Recording timestamp,Gaze point left X,Gaze point left Y,Gaze point left Z,Eye position left X,Eye position left Y,Eye position left Z,Gaze point right X,Gaze point right Y,Gaze point right Z,Eye position right X,Eye position right Y,Eye position right Z,Eye openness left,Eye openness right,Eye movement type
1,1,1333712444407,-270.38330078125,11.427532196044922,-6.482471942901611,-37.03178405761719,73.95446014404297,684.8948974609375,-269.70074462890625,47.08954620361328,6.497413635253906,23.905254364013672,75.44986724853516,681.17919921875,7.1407318115234375,6.302291870117188,Fixation
1,1,1333712461075,-266.8529052734375,35.80393981933594,2.389772415161133,-37.002662658691406,73.94184875488281,684.9525146484375,-256.1263427734375,50.06105041503906,7.5790205001831055,23.91372299194336,75.36888122558594,680.7286376953125,6.954742431640625,6.7630615234375,Fixation
1,1,1333712477742,-257.639404296875,34.561214447021484,1.9374133348464966,-36.97119140625,73.92733764648438,684.852294921875,-260.4215087890625,45.75798034667969,6.012770652770996,23.973709106445312,75.41358947753906,681.1217041015625,7.574600219726562,7.0089874267578125,Fixation
1,1,1333712494408,-262.2767028808594,34.4439582824707,1.8948183059692383,-36.91304016113281,73.78227996826172,683.4722900390625,-264.45916748046875,51.88401412963867,8.242464065551758,24.032569885253906,75.46102905273438,681.4260864257812,7.5195770263671875,7.1498870849609375,Fixation
1,1,1333712511075,-254.05702209472656,43.382118225097656,5.148028373718262,-36.84121322631836,73.7369384765625,682.97509765625,-258.7531433105469,48.85125732421875,7.138654708862305,24.073734283447266,75.34529876708984,680.6909790039062,7.710845947265625,7.1955108642578125,Fixation
1,1,1333712527743,-192.6851043701172,51.98469924926758,8.279099464416504,-36.25600051879883,73.56646728515625,681.2427368164062,-177.42527770996094,50.285133361816406,7.660524845123291,24.697246551513672,75.32081604003906,680.5172119140625,7.949249267578125,6.996826171875,Fixation
1,1,1333712544409,-120.65333557128906,58.652713775634766,10.706089973449707,-35.40361022949219,73.55152893066406,680.51611328125,-104.64627075195312,51.22883987426758,8.004000663757324,25.512584686279297,75.44496154785156,680.5436401367188,8.121231079101562,7.184783935546875,Fixation
1,1,1333712561078,-51.108055114746094,69.69306182861328,14.724413871765137,-34.674766540527344,73.6578369140625,680.7026977539062,-38.63544845581055,69.74998474121094,14.745136260986328,26.195323944091797,75.49791717529297,680.5035400390625,7.944000244140625,7.510833740234375,Fixation
1,1,1333712577743,-25.536487579345703,75.79119873046875,16.943979263305664,-34.383094787597656,73.619384765625,680.2568969726562,-22.942733764648438,76.21295928955078,17.09748077392578,26.51128578186035,75.4476318359375,680.093505859375,8.3284912109375,8.2274169921875,Fixation
1,1,1333712594412,-26.553735733032227,76.46997833251953,17.191011428833008,-34.36796951293945,73.56852722167969,680.081787109375,-19.754505157470703,75.77579498291016,16.938373565673828,26.560251235961914,75.43667602539062,680.166015625,8.71539306640625,8.327072143554688,Fixation
