device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,system_time_now,left_eye_openness_value,right_eye_openness_value
5470244952,628378389952,"(0.48281991481781006, 0.38527607917785645)","(-9.534956932067871, 188.45425415039062, 57.94993591308594)",1,3.5064849853515625,1,"(-7.539830684661865, 55.411476135253906, 659.9639892578125)",1,"(0.5140088200569153, 0.3945634663105011)","(7.774867534637451, 185.7296905517578, 56.958309173583984)",1,3.3859100341796875,1,"(53.362831115722656, 55.423240661621094, 660.7198486328125)",1,1742470168800,11.821578979492188,10.929824829101562
5470261621,628378406621,"(0.4868636429309845, 0.38506725430488586)","(-7.2906999588012695, 188.5155029296875, 57.97225570678711)",1,3.4893341064453125,1,"(-7.242276668548584, 55.367095947265625, 659.8392333984375)",1,"(0.5157966613769531, 0.40707623958587646)","(8.767129898071289, 182.0589599609375, 55.622249603271484)",1,3.3578033447265625,1,"(53.64247131347656, 55.35633850097656, 660.6373291015625)",1,1742470168815,11.924591064453125,10.968215942382812
5470278286,628378423285,"(0.4846683144569397, 0.38242608308792114)","(-8.509106636047363, 189.29031372070312, 58.25426483154297)",1,3.4707794189453125,1,"(-6.971702575683594, 55.37833023071289, 659.75048828125)",1,"(0.5167882442474365, 0.40879666805267334)","(9.317444801330566, 181.55422973632812, 55.438594818115234)",1,3.3662567138671875,1,"(53.87421798706055, 55.28968811035156, 660.3544921875)",1,1742470168832,12.196121215820312,11.101028442382812
5470294953,628378439952,"(0.48119157552719116, 0.3780129551887512)","(-10.43869686126709, 190.5849609375, 58.72549819946289)",1,3.478179931640625,1,"(-6.73240327835083, 55.42859649658203, 659.6473999023438)",1,"(0.5149756073951721, 0.40557369589805603)","(8.31143856048584, 182.49972534179688, 55.78272247314453)",1,3.3552703857421875,1,"(54.11344909667969, 55.29265594482422, 660.4486083984375)",1,1742470168848,11.874282836914062,10.7579345703125
5470311621,628378456620,"(0.48862823843955994, 0.37913280725479126)","(-6.311344623565674, 190.25645446777344, 58.605899810791016)",1,3.4738311767578125,1,"(-6.574491500854492, 55.525421142578125, 659.819091796875)",1,"(0.5131368041038513, 0.41253504157066345)","(7.290895938873291, 180.4575653076172, 55.03937911987305)",1,3.39111328125,1,"(54.3109130859375, 55.363685607910156, 660.756103515625)",1,1742470168865,11.914031982421875,11.201416015625
5470328287,628378473286,"(0.487368643283844, 0.38728365302085876)","(-7.010437488555908, 187.8653106689453, 57.7355842590332)",1,3.4453125,1,"(-6.47487735748291, 55.6549072265625, 659.845703125)",1,"(0.5169413089752197, 0.3969195485115051)","(9.402409553527832, 185.0385284423828, 56.706729888916016)",1,3.3774566650390625,1,"(54.42387390136719, 55.44038772583008, 660.9569091796875)",1,1742470168883,11.856353759765625,10.927719116210938
5470344955,628378489953,"(0.4883829355239868, 0.3714534044265747)","(-6.447479724884033, 192.50927734375, 59.425872802734375)",1,3.4623260498046875,1,"(-6.4697265625, 55.68513488769531, 659.785888671875)",1,"(0.5150290727615356, 0.4011997580528259)","(8.341106414794922, 183.7828826904297, 56.24970626831055)",1,3.34979248046875,1,"(54.46110916137695, 55.5432243347168, 661.14697265625)",1,1742470168898,12.229888916015625,11.16070556640625
5470361621,628378506619,"(0.48892995715141296, 0.37807920575141907)","(-6.143919944763184, 190.56553649902344, 58.71841049194336)",1,3.4499053955078125,1,"(-6.518675804138184, 55.70918273925781, 659.8084716796875)",1,"(0.5151908993721008, 0.4101187586784363)","(8.430915832519531, 181.16639709472656, 55.29737091064453)",1,3.32244873046875,1,"(54.354286193847656, 55.535728454589844, 660.639404296875)",1,1742470168916,12.166549682617188,11.117584228515625
5470378288,628378523286,"(0.4927460551261902, 0.38079094886779785)","(-4.025974273681641, 189.77000427246094, 58.42884063720703)",1,3.4364776611328125,1,"(-6.639788627624512, 55.7072868347168, 659.9979248046875)",1,"(0.5141716003417969, 0.41069430112838745)","(7.865208625793457, 180.99755859375, 55.23592758178711)",1,3.3714141845703125,1,"(54.28750991821289, 55.58673095703125, 661.1649169921875)",1,1742470168932,11.867630004882812,10.978103637695312
5470394957,628378539955,"(0.4896683394908905, 0.3821185827255249)","(-5.7340989112854, 189.3805389404297, 58.287086486816406)",1,3.426910400390625,1,"(-6.756534099578857, 55.665836334228516, 659.9232177734375)",1,"(0.512218177318573, 0.40372899174690247)","(6.781075477600098, 183.0408935546875, 55.97968673706055)",1,3.3134918212890625,1,"(54.1143913269043, 55.511695861816406, 660.7052001953125)",1,1742470168948,12.027984619140625,10.828323364257812
5470411623,628378556621,"(0.49212154746055603, 0.3872200548648834)","(-4.372578144073486, 187.8839569091797, 57.74241256713867)",1,3.4239044189453125,1,"(-6.9144158363342285, 55.62626647949219, 660.1006469726562)",1,"(0.5159633159637451, 0.3991374969482422)","(8.859610557556152, 184.3878631591797, 56.46994400024414)",1,3.298492431640625,1,"(54.0089111328125, 55.5335807800293, 661.2114868164062)",1,1742470168965,11.94830322265625,11.0675048828125
5470428290,628378573287,"(0.4928499758243561, 0.3743225336074829)","(-3.9682791233062744, 191.66758728027344, 59.11952590942383)",1,3.4115753173828125,1,"(-7.068134307861328, 55.55242919921875, 660.1202392578125)",1,"(0.5152854919433594, 0.39862746000289917)","(8.483410835266113, 184.53749084472656, 56.52437210083008)",1,3.3193206787109375,1,"(53.84968566894531, 55.513877868652344, 661.1517944335938)",1,1742470168981,11.926925659179688,11.05889892578125
5470444956,628378589952,"(0.49262937903404236, 0.38050052523612976)","(-4.090705394744873, 189.85520935058594, 58.45982360839844)",1,3.4159393310546875,1,"(-7.208543300628662, 55.52604675292969, 660.1898803710938)",1,"(0.5151175856590271, 0.40185675024986267)","(8.390236854553223, 183.59014892578125, 56.17954635620117)",1,3.3274078369140625,1,"(53.66666030883789, 55.499420166015625, 660.7799072265625)",1,1742470168998,11.994735717773438,11.046539306640625
5470461623,628378606617,"(0.4938488304615021, 0.36868083477020264)","(-3.413938045501709, 193.3226318359375, 59.7219123840332)",1,3.4017333984375,1,"(-7.337481498718262, 55.488853454589844, 660.0418090820312)",1,"(0.5114399194717407, 0.4163391590118408)","(6.349132537841797, 179.34156799316406, 54.63322830200195)",1,3.3313446044921875,1,"(53.60462188720703, 55.59687423706055, 661.291748046875)",1,1742470169015,12.214981079101562,11.046524047851562
5470478290,628378623283,"(0.5167388319969177, 0.39378273487091064)","(9.290047645568848, 185.958740234375, 57.04167175292969)",1,3.3757781982421875,1,"(-7.2330780029296875, 55.42107391357422, 660.21240234375)",1,"(0.5461750626564026, 0.4333050847053528)","(25.627140045166016, 174.36444091796875, 52.82170104980469)",1,3.31982421875,1,"(53.6223030090332, 55.439430236816406, 660.6508178710938)",1,1742470169034,11.669448852539062,11.099227905273438
5470494956,628378639948,"(0.6041470766067505, 0.4795854091644287)","(57.80158233642578, 160.7876434326172, 47.880130767822266)",1,3.4083251953125,1,"(-6.657779693603516, 55.13235092163086, 660.0230712890625)",1,"(0.6240859627723694, 0.5196366310119629)","(68.8676528930664, 149.03822326660156, 43.60366439819336)",1,3.328887939453125,1,"(54.069541931152344, 55.17838668823242, 660.8577270507812)",1,1742470169048,11.225967407226562,10.817230224609375
5470511623,628378656612,"(0.6830490231513977, 0.5629264116287231)","(101.59217071533203, 136.33868408203125, 38.98149108886719)",1,3.4072113037109375,1,"(-6.04457950592041, 55.02629089355469, 660.1806030273438)",1,"(0.7093302607536316, 0.5676870346069336)","(116.17826080322266, 134.94212341308594, 38.47315979003906)",1,3.232452392578125,1,"(54.526153564453125, 55.01940155029297, 660.9896850585938)",1,1742470169065,10.722457885742188,10.381790161132812
5470528291,628378673279,"(0.7560945153236389, 0.591296374797821)","(142.13241577148438, 128.01608276367188, 35.95226287841797)",1,3.3791351318359375,1,"(-5.355738639831543, 54.843536376953125, 660.07421875)",1,"(0.7813894152641296, 0.620628833770752)","(156.1710968017578, 119.41108703613281, 32.820350646972656)",1,3.194061279296875,1,"(55.16834259033203, 54.962249755859375, 661.7620849609375)",1,1742470169081,10.066741943359375,9.705123901367188
5470544959,628378689945,"(0.8262807726860046, 0.6838935017585754)","(181.08580017089844, 100.85176086425781, 26.065242767333984)",1,3.331878662109375,1,"(-4.616929054260254, 54.685829162597656, 660.3290405273438)",1,"(0.848176121711731, 0.7152085900306702)","(193.2377166748047, 91.66515350341797, 22.721603393554688)",1,3.1616668701171875,1,"(55.81218338012695, 54.817840576171875, 662.2264404296875)",1,1742470169098,9.4945068359375,8.95635986328125
5470561625,628378706610,"(0.8791035413742065, 0.767864465713501)","(210.4024200439453, 76.218017578125, 17.099348068237305)",1,3.2971038818359375,1,"(-3.885368585586548, 54.391685485839844, 660.3880004882812)",1,"(0.8985034227371216, 0.78726726770401)","(221.1693572998047, 70.52603149414062, 15.027592658996582)",1,3.1857147216796875,1,"(56.48863983154297, 54.5850830078125, 663.572265625)",1,1742470169114,9.247543334960938,8.646774291992188
5470578292,628378723274,"(0.9610646963119507, 0.8534090518951416)","(255.89085388183594, 51.12263488769531, 7.965332508087158)",1,3.2555999755859375,1,"(-3.1308541297912598, 53.99405288696289, 660.0866088867188)",1,"(0.9477139115333557, 0.8776192665100098)","(248.48117065429688, 44.02032470703125, 5.380293369293213)",1,3.13665771484375,1,"(57.27275466918945, 54.54267883300781, 667.6603393554688)",1,1742470169132,8.974899291992188,8.514190673828125
5470594958,628378739939,"(0.9909214377403259, 0.8990160226821899)","(272.4613342285156, 37.74334716796875, 3.0956757068634033)",1,3.2443084716796875,1,"(-2.38754940032959, 53.68932342529297, 659.63720703125)",1,"(0.9753514528274536, 0.9311626553535461)","(263.82000732421875, 28.312822341918945, -0.33679434657096863)",1,3.1129150390625,1,"(57.711639404296875, 54.00135803222656, 665.14306640625)",1,1742470169150,9.36865234375,8.725006103515625
5470611625,628378756604,"(1.0270256996154785, 0.9259998798370361)","(292.49920654296875, 29.82735252380371, 0.21449783444404602)",1,3.2597198486328125,1,"(-1.6369514465332031, 53.488380432128906, 659.79931640625)",1,"(1.0148893594741821, 0.9533651471138)","(285.7635498046875, 21.79947853088379, -2.7074007987976074)",1,3.1407012939453125,1,"(58.168949127197266, 53.61347961425781, 663.914794921875)",1,1742470169164,9.050369262695312,8.978302001953125
5470628291,628378773268,"(1.086684226989746, 0.9821134805679321)","(325.60968017578125, 13.365863800048828, -5.776983737945557)",1,3.2568511962890625,1,"(-0.7892481684684753, 53.22768783569336, 659.6602783203125)",1,"(1.0663738250732422, 1.0105832815170288)","(314.3373718261719, 5.013962268829346, -8.816859245300293)",1,3.1225433349609375,1,"(58.89196014404297, 53.11224365234375, 662.1788330078125)",1,1742470169182,8.674163818359375,8.61138916015625
5470644958,628378789934,"(1.1416876316070557, 1.0471248626708984)","(356.1365661621094, -5.705905437469482, -12.718563079833984)",1,3.245330810546875,1,"(0.24210867285728455, 52.92515563964844, 658.8369140625)",1,"(1.1215678453445435, 1.0583794116973877)","(344.97015380859375, -9.00753402709961, -13.920222282409668)",1,3.106781005859375,1,"(59.807708740234375, 52.74940872192383, 662.6705322265625)",1,1742470169198,8.886611938476562,8.3487548828125
5470661626,628378806599,"(1.2008371353149414, 1.1088844537734985)","(388.96453857421875, -23.823673248291016, -19.31289291381836)",1,3.2430419921875,1,"(0.5368285775184631, 53.44013977050781, 666.0852661132812)",1,"(1.1830490827560425, 1.1040693521499634)","(379.09222412109375, -22.411121368408203, -18.798707962036133)",1,3.099578857421875,1,"(60.16352844238281, 52.071624755859375, 660.289794921875)",1,1742470169217,8.808807373046875,8.96209716796875
5470678292,628378823263,"(1.2788442373275757, 1.1934056282043457)","(432.258544921875, -48.61885070800781, -28.337509155273438)",1,3.223602294921875,1,"(2.221281051635742, 52.50843811035156, 659.142578125)",1,"(1.317724347114563, 1.2214736938476562)","(453.8369445800781, -56.85292434692383, -31.33452796936035)",1,3.0553436279296875,1,"(61.529273986816406, 52.35386276245117, 664.5201416015625)",1,1742470169232,8.106124877929688,8.418594360351562
5470694959,628378839929,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169248,7.682891845703125,8.8468017578125
5470711626,628378856594,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169262,7.7474517822265625,9.175552368164062
5470728292,628378873257,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169279,7.035430908203125,9.166595458984375
5470744959,628378889923,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169298,7.1464385986328125,8.640335083007812
5470761633,628378906595,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169314,6.555877685546875,7.08905029296875
5470778291,628378923251,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169331,6.4532928466796875,6.38934326171875
5470794967,628378939925,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169345,nan,6.0211029052734375
5470811634,628378956589,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169362,nan,5.777130126953125
5470828301,628378973254,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169379,5.96978759765625,4.8281402587890625
5470844968,628378989919,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169398,5.846221923828125,5.1399383544921875
5470861626,628379006575,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169412,nan,3.1412353515625
5470878293,628379023240,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169429,nan,3.3873291015625
5470894959,628379039904,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169448,nan,3.8026275634765625
5470911625,628379056567,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169462,2.277069091796875,6.85528564453125
5470928296,628379073236,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169480,0.7680206298828125,8.141403198242188
5470944962,628379089900,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169497,0.0,6.7429351806640625
5470961628,628379106564,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169513,0.551177978515625,6.5162506103515625
5470978295,628379123228,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169528,1.83746337890625,7.2219390869140625
5470994971,628379139902,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169540,1.002532958984375,7.211151123046875
5471011629,628379156557,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169564,0.0,7.0253753662109375
5471028295,628379173222,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169580,nan,7.354583740234375
5471044962,628379189886,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169600,0.693817138671875,6.9673614501953125
5471061632,628379206553,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169611,0.7943267822265625,6.8768463134765625
5471078299,628379223218,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169628,0.585235595703125,nan
5471094966,628379239882,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169647,0.0,7.5375518798828125
5471111632,628379256546,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169663,0.0,8.344741821289062
5471128299,628379273210,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169680,0.95513916015625,8.284881591796875
5471144965,628379289874,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169698,0.410369873046875,8.025238037109375
5471161632,628379306538,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169713,2.414093017578125,7.6406402587890625
5471178304,628379323207,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169730,1.327392578125,8.1629638671875
5471194971,628379339872,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169747,nan,9.341842651367188
5471211637,628379356535,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169764,1.59814453125,8.7659912109375
5471231034,628379375929,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169831,nan,nan
5471250431,628379395325,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169834,nan,nan
5471269829,628379414722,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169834,nan,nan
5471286495,628379431387,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169844,nan,nan
5471303163,628379448054,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169901,nan,nan
5471317780,628379462671,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169911,nan,nan
5471332397,628379477287,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169917,nan,nan
5471347014,628379491903,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169919,nan,nan
5471361633,628379506522,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169919,nan,nan
5471378299,628379523187,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169930,nan,nan
5471394966,628379539853,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169945,nan,nan
5471411633,628379556519,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169962,nan,nan
5471428300,628379573185,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169980,nan,nan
5471444969,628379589854,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470169995,nan,nan
5471461635,628379606519,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170011,nan,nan
5471478302,628379623185,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170028,nan,nan
5471494969,628379639851,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170047,nan,nan
5471511636,628379656517,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170062,nan,nan
5471528302,628379673183,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170078,nan,nan
5471544969,628379689849,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170095,nan,nan
5471561636,628379706515,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170111,nan,nan
5471578304,628379723182,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170129,nan,nan
5471594970,628379739847,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170147,nan,nan
5471611636,628379756513,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170161,nan,nan
5471628303,628379773179,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170179,nan,nan
5471644970,628379789845,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170195,nan,nan
5471661637,628379806511,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170214,nan,nan
5471678303,628379823176,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170230,nan,nan
5471694970,628379839843,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170244,nan,nan
5471711638,628379856510,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170261,nan,nan
5471728305,628379873176,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170278,nan,nan
5471744972,628379889842,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170295,nan,nan
5471761639,628379906508,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170311,nan,nan
5471778306,628379923175,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170330,nan,nan
5471794972,628379939840,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170344,nan,nan
5471811638,628379956505,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170362,nan,nan
5471828306,628379973172,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170378,nan,nan
5471844974,628379989839,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170395,nan,nan
5471861595,628380006460,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170451,nan,nan
5471878216,628380023080,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,1742470170461,nan,nan
