device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,system_time_now,left_eye_openness_value,right_eye_openness_value
2139227025,497046696510,"(0.9982101321220398, 0.9906160831451416)","(276.5065612792969, 10.87154483795166, -6.684845447540283)",1,2.6650543212890625,1,"(-36.20550537109375, 55.95273971557617, 671.6387329101562)",1,"(0.9743334650993347, 0.9957249164581299)","(263.2550354003906, 9.372856140136719, -7.230362892150879)",1,2.6479339599609375,1,"(24.303882598876953, 59.31385803222656, 677.2850341796875)",1,1742986645235,11.097320556640625,10.929306030273438
2139243692,497046713177,"(1.003626823425293, 0.994674026966095)","(279.5128479003906, 9.68111515045166, -7.11816930770874)",1,2.6894378662109375,1,"(-36.22661590576172, 55.90824890136719, 671.5640258789062)",1,"(0.9767241477966309, 1.0031516551971436)","(264.5818176269531, 7.19411039352417, -8.023366928100586)",1,2.6512298583984375,1,"(24.274574279785156, 59.258575439453125, 677.12451171875)",1,1742986645254,10.993789672851562,10.764801025390625
2139260358,497046729843,"(1.0044080018997192, 0.9944509863853455)","(279.9464111328125, 9.746535301208496, -7.094323635101318)",1,2.6799468994140625,1,"(-36.2423095703125, 55.87467575073242, 671.4373779296875)",1,"(0.9715080857276917, 0.9916415214538574)","(261.6869201660156, 10.57072639465332, -6.794354438781738)",1,2.6296234130859375,1,"(24.25701332092285, 59.24769592285156, 677.421630859375)",1,1742986645268,11.156814575195312,10.84710693359375
2139277025,497046746510,"(1.0081020593643188, 0.9990705847740173)","(281.99658203125, 8.39132308959961, -7.587619304656982)",1,2.6568145751953125,1,"(-36.26044845581055, 55.85862731933594, 671.3974609375)",1,"(0.9752689003944397, 0.9926635026931763)","(263.7742004394531, 10.270912170410156, -6.9034528732299805)",1,2.6438446044921875,1,"(24.246631622314453, 59.23075866699219, 677.3577270507812)",1,1742986645286,11.092300415039062,10.920272827148438
2139293693,497046763178,"(1.005189299583435, 0.9904614686965942)","(280.3800048828125, 10.916914939880371, -6.668339729309082)",1,2.6501617431640625,1,"(-36.28499221801758, 55.85832977294922, 671.4822387695312)",1,"(0.9725157618522644, 0.996666669845581)","(262.2461853027344, 9.09653377532959, -7.33092737197876)",1,2.647705078125,1,"(24.235511779785156, 59.21525955200195, 677.1793212890625)",1,1742986645303,11.058868408203125,10.829574584960938
2139310359,497046779844,"(1.0139902830123901, 0.9991455674171448)","(285.2645568847656, 8.369342803955078, -7.59562349319458)",1,2.679229736328125,1,"(-36.31196212768555, 55.85283660888672, 671.529052734375)",1,"(0.9748373031616211, 0.9945070743560791)","(263.5346984863281, 9.730083465576172, -7.100313663482666)",1,2.6476593017578125,1,"(24.22175407409668, 59.20594787597656, 677.077880859375)",1,1742986645320,10.976028442382812,10.841354370117188
2139327026,497046796511,"(1.009264349937439, 0.9989051222801208)","(282.6416320800781, 8.4398832321167, -7.569936275482178)",1,2.6738739013671875,1,"(-36.33208465576172, 55.841697692871094, 671.5010986328125)",1,"(0.9724734425544739, 0.9961293935775757)","(262.22271728515625, 9.254158973693848, -7.273539066314697)",1,2.6618499755859375,1,"(24.205745697021484, 59.198448181152344, 676.9636840820312)",1,1742986645336,11.127365112304688,10.670745849609375
2139343692,497046813177,"(1.0103003978729248, 0.9920550584793091)","(283.2167053222656, 10.449370384216309, -6.8384552001953125)",1,2.68267822265625,1,"(-36.34604263305664, 55.833919525146484, 671.4744873046875)",1,"(0.9689642786979675, 0.9970363974571228)","(260.275146484375, 8.988096237182617, -7.370414733886719)",1,2.648712158203125,1,"(24.189199447631836, 59.19227600097656, 676.93994140625)",1,1742986645353,11.047393798828125,10.610977172851562
2139360359,497046829844,"(1.0031603574752808, 0.9968382716178894)","(279.2539367675781, 9.046202659606934, -7.349205017089844)",1,2.668426513671875,1,"(-36.35211944580078, 55.80725860595703, 671.3843383789062)",1,"(0.9740936160087585, 0.9892048835754395)","(263.1219177246094, 11.285528182983398, -6.534146308898926)",1,2.6744232177734375,1,"(24.173480987548828, 59.17511749267578, 676.940673828125)",1,1742986645370,11.261154174804688,10.778411865234375
2139377026,497046846511,"(0.9997352361679077, 0.9890688061714172)","(277.3529968261719, 11.325464248657227, -6.519681453704834)",1,2.6819610595703125,1,"(-36.367713928222656, 55.76439666748047, 671.3275146484375)",1,"(0.9744071960449219, 0.9814372062683105)","(263.2959289550781, 13.564274787902832, -5.704798221588135)",1,2.62359619140625,1,"(24.150089263916016, 59.14163589477539, 676.9300537109375)",1,1742986645386,11.078399658203125,10.638763427734375
2139393693,497046863178,"(1.0063577890396118, 0.9941726326942444)","(281.02850341796875, 9.828181266784668, -7.064586639404297)",1,2.64837646484375,1,"(-36.40001678466797, 55.73977279663086, 671.4241333007812)",1,"(0.9732297658920288, 0.9809420704841614)","(262.6424560546875, 13.70952033996582, -5.651894569396973)",1,2.6183929443359375,1,"(24.124065399169922, 59.14215087890625, 677.1724243164062)",1,1742986645403,11.073257446289062,10.659088134765625
2139410359,497046879844,"(1.0059117078781128, 0.9874262809753418)","(280.7809753417969, 11.807304382324219, -6.344264030456543)",1,2.66278076171875,1,"(-36.43556594848633, 55.737525939941406, 671.7376098632812)",1,"(0.969782829284668, 0.986444354057312)","(260.7294006347656, 12.095364570617676, -6.239442348480225)",1,2.635009765625,1,"(24.09290885925293, 59.13957595825195, 677.3382568359375)",1,1742986645420,10.863311767578125,11.120223999023438
2139427028,497046896513,"(0.9559587836265564, 0.9955220222473145)","(253.05709838867188, 9.432327270507812, -7.208653926849365)",1,2.678314208984375,1,"(-36.643959045410156, 55.69561767578125, 671.46435546875)",1,"(0.9332088828086853, 0.9854642748832703)","(240.430908203125, 12.382868766784668, -6.134768486022949)",1,2.6239471435546875,1,"(24.002038955688477, 58.959564208984375, 675.7145385742188)",1,1742986645436,10.720932006835938,10.959915161132812
2139443695,497046913180,"(0.8034566640853882, 0.9375091791152954)","(168.4183807373047, 26.451004028320312, -1.0144307613372803)",1,2.7118072509765625,1,"(-37.363197326660156, 55.787353515625, 671.1263427734375)",1,"(0.8284682035446167, 0.9461102485656738)","(182.29981994628906, 23.927820205688477, -1.932806372642517)",1,2.637908935546875,1,"(23.428110122680664, 58.76393127441406, 673.0187377929688)",1,1742986645453,10.539688110351562,10.8094482421875
2139460361,497046929846,"(0.6686097383499146, 0.917087197303772)","(93.57839965820312, 32.442020416259766, 1.166122317314148)",1,2.76922607421875,1,"(-38.12559127807617, 55.88056945800781, 671.2508544921875)",1,"(0.6936284303665161, 0.910639226436615)","(107.4637451171875, 34.33355712890625, 1.8546388149261475)",1,2.6544952392578125,1,"(22.65566635131836, 58.87148666381836, 672.7720947265625)",1,1742986645469,10.233627319335938,10.627365112304688
2139477028,497046946513,"(0.5445526838302612, 0.8867830634117126)","(24.726701736450195, 41.33203125, 4.401846408843994)",1,2.676513671875,1,"(-38.89148712158203, 55.88182067871094, 671.331787109375)",1,"(0.5605421662330627, 0.9035077691078186)","(33.60087203979492, 36.4256591796875, 2.6160850524902344)",1,2.6943511962890625,1,"(21.812759399414062, 58.82455062866211, 672.44091796875)",1,1742986645486,11.029083251953125,10.026580810546875
2139493695,497046963180,"(0.4156564474105835, 0.895032525062561)","(-46.81068420410156, 38.91196060180664, 3.5210201740264893)",1,2.729095458984375,1,"(-39.643741607666016, 55.84011459350586, 671.4608154296875)",1,"(0.444355309009552, 0.8699930310249329)","(-30.882823944091797, 46.25754165649414, 6.194617748260498)",1,2.6963653564453125,1,"(20.938518524169922, 58.719261169433594, 672.4223022460938)",1,1742986645503,10.92547607421875,10.153457641601562
2139510361,497046979846,"(0.3179610073566437, 0.9293343424797058)","(-101.03164672851562, 28.84914779663086, -0.14153888821601868)",1,2.75567626953125,1,"(-40.38465881347656, 55.77892303466797, 671.6002197265625)",1,"(0.32099664211273193, 0.9326543807983398)","(-99.34688568115234, 27.875225067138672, -0.4960549771785736)",1,2.7639617919921875,1,"(20.077451705932617, 58.61854553222656, 672.2760620117188)",1,1742986645519,10.95343017578125,10.314834594726562
2139527028,497046996513,"(0.22745414078235626, 0.9192245602607727)","(-151.26295471191406, 31.814971923828125, 0.9379409551620483)",1,2.66998291015625,1,"(-41.172760009765625, 55.75093078613281, 672.2327270507812)",1,"(0.22796279191970825, 0.9291122555732727)","(-150.9806671142578, 28.914321899414062, -0.11779395490884781)",1,2.7431640625,1,"(19.205448150634766, 58.46677780151367, 672.1152954101562)",1,1742986645537,10.868133544921875,10.210662841796875
2139543695,497047013180,"(0.15720966458320618, 0.9333168864250183)","(-190.24862670898438, 27.680831909179688, -0.5667261481285095)",1,2.691925048828125,1,"(-41.89091873168945, 55.72198486328125, 672.8111572265625)",1,"(0.13710008561611176, 0.9397154450416565)","(-201.40945434570312, 25.803791046142578, -1.2499802112579346)",1,2.676422119140625,1,"(18.401458740234375, 58.42648696899414, 672.2852172851562)",1,1742986645552,10.697998046875,9.95355224609375
2139560363,497047029848,"(0.09183456003665924, 0.9388604164123535)","(-226.53182983398438, 26.054615020751953, -1.1587022542953491)",1,2.7024383544921875,1,"(-42.50606155395508, 55.711669921875, 673.5771484375)",1,"(0.057924531400203705, 0.9454441666603088)","(-245.3518829345703, 24.1231632232666, -1.8616617918014526)",1,2.666961669921875,1,"(17.72683334350586, 58.35263442993164, 672.385009765625)",1,1742986645569,10.9697265625,9.992401123046875
2139577030,497047046515,"(0.0632828027009964, 0.9472597241401672)","(-242.37802124023438, 23.590572357177734, -2.055502414703369)",1,2.6968994140625,1,"(-42.98515701293945, 55.732749938964844, 675.0350341796875)",1,"(0.028636667877435684, 0.9549276828765869)","(-261.60662841796875, 21.341087341308594, -2.8742105960845947)",1,2.62908935546875,1,"(17.25851821899414, 58.24412155151367, 672.1604614257812)",1,1742986645586,11.362762451171875,10.2879638671875
2139593696,497047063181,"(0.06971295177936554, 0.9465774297714233)","(-238.80931091308594, 23.790725708007812, -1.9826600551605225)",1,2.717926025390625,1,"(-43.33634948730469, 55.54570770263672, 674.1604614257812)",1,"(0.037719350308179855, 0.9569792151451111)","(-256.56573486328125, 20.73925018310547, -3.0932915210723877)",1,2.65655517578125,1,"(17.02239418029785, 58.17240905761719, 671.785400390625)",1,1742986645602,11.205078125,10.122894287109375
2139610363,497047079848,"(0.06779395788908005, 0.9427300691604614)","(-239.87435913085938, 24.919418334960938, -1.571860909461975)",1,2.7156219482421875,1,"(-43.62938690185547, 55.41392517089844, 674.0272216796875)",1,"(0.035810522735118866, 0.9659634232521057)","(-257.62518310546875, 18.10369110107422, -4.052557945251465)",1,2.6737213134765625,1,"(16.771282196044922, 58.16008758544922, 671.8727416992188)",1,1742986645620,10.8731689453125,10.501754760742188
2139627030,497047096516,"(0.06709849089384079, 0.9488714337348938)","(-240.2603302001953, 23.117759704589844, -2.2275550365448)",1,2.705810546875,1,"(-43.88041687011719, 55.312042236328125, 673.9307861328125)",1,"(0.03380356729030609, 0.9587520956993103)","(-258.7390441894531, 20.219158172607422, -3.282539129257202)",1,2.6560516357421875,1,"(16.53790283203125, 58.09752655029297, 671.8090209960938)",1,1742986645634,11.358383178710938,10.626968383789062
2139643696,497047113182,"(0.07242222875356674, 0.9435552358627319)","(-237.3056640625, 24.677343368530273, -1.659990906715393)",1,2.7178497314453125,1,"(-44.121849060058594, 55.20152282714844, 674.03564453125)",1,"(0.04497541859745979, 0.9499779343605042)","(-252.5386505126953, 22.79315948486328, -2.3457648754119873)",1,2.683868408203125,1,"(16.325328826904297, 57.98967742919922, 671.5452880859375)",1,1742986645652,11.056564331054688,10.8109130859375
2139660363,497047129850,"(0.06911859661340714, 0.9453904032707214)","(-239.13917541503906, 24.138952255249023, -1.8559194803237915)",1,2.724365234375,1,"(-44.313575744628906, 55.10363006591797, 673.970458984375)",1,"(0.04098021984100342, 0.9575995802879333)","(-254.7559814453125, 20.55728530883789, -3.1595308780670166)",1,2.6585845947265625,1,"(16.149959564208984, 57.94154357910156, 671.578857421875)",1,1742986645669,11.189987182617188,10.705413818359375
2139677029,497047146517,"(0.06998931616544724, 0.9475639462471008)","(-238.65594482421875, 23.50132179260254, -2.087963342666626)",1,2.6774139404296875,1,"(-44.46991729736328, 55.0206298828125, 673.9381103515625)",1,"(0.0271690022200346, 0.9625861048698425)","(-262.4211730957031, 19.09442710876465, -3.6919567584991455)",1,2.649871826171875,1,"(16.036645889282227, 57.94270324707031, 671.77197265625)",1,1742986645686,10.971755981445312,10.89404296875
2139693696,497047163185,"(0.06891033053398132, 0.9438740611076355)","(-239.2547607421875, 24.583791732788086, -1.694015622138977)",1,2.71484375,1,"(-44.57555389404297, 54.96894454956055, 673.8082275390625)",1,"(0.03764908015727997, 0.9606589674949646)","(-256.6047668457031, 19.65977668762207, -3.4862091541290283)",1,2.6499176025390625,1,"(15.929078102111816, 57.90443801879883, 671.452392578125)",1,1742986645703,11.734176635742188,10.841232299804688
2139710363,497047179852,"(0.06505429744720459, 0.9401602149009705)","(-241.39486694335938, 25.673309326171875, -1.2974516153335571)",1,2.7010955810546875,1,"(-44.642574310302734, 54.971858978271484, 673.8232421875)",1,"(0.03920318931341171, 0.9606180191040039)","(-255.7422332763672, 19.671789169311523, -3.481823205947876)",1,2.6715545654296875,1,"(15.880599975585938, 57.91321563720703, 671.2804565429688)",1,1742986645719,11.485580444335938,10.848800659179688
2139727030,497047196520,"(0.07143992930650711, 0.9420669674873352)","(-237.85084533691406, 25.11393165588379, -1.5010333061218262)",1,2.7258758544921875,1,"(-44.67495346069336, 54.97918701171875, 673.78076171875)",1,"(0.0355251170694828, 0.9430146217346191)","(-257.7835693359375, 24.83595085144043, -1.602209448814392)",1,2.64691162109375,1,"(15.866288185119629, 57.950904846191406, 671.3812255859375)",1,1742986645735,11.303176879882812,10.698974609375
2139743696,497047213187,"(0.07288730144500732, 0.9362366795539856)","(-237.0475616455078, 26.8243350982666, -0.8785707354545593)",1,2.6848907470703125,1,"(-44.682193756103516, 54.96482467651367, 673.72802734375)",1,"(0.043557602912187576, 0.9491744041442871)","(-253.3255157470703, 23.028879165649414, -2.2599709033966064)",1,2.7171173095703125,1,"(15.870721817016602, 57.963584899902344, 671.4056396484375)",1,1742986645752,11.773712158203125,10.844131469726562
2139760363,497047229854,"(0.06797977536916733, 0.9410210847854614)","(-239.77122497558594, 25.420732498168945, -1.3894104957580566)",1,2.6649932861328125,1,"(-44.67375946044922, 54.92664337158203, 673.6761474609375)",1,"(0.03704438358545303, 0.9462346434593201)","(-256.94036865234375, 23.891321182250977, -1.9460898637771606)",1,2.6440277099609375,1,"(15.886152267456055, 57.930580139160156, 671.3177490234375)",1,1742986645769,11.802642822265625,11.0631103515625
2139777030,497047246522,"(0.0735207200050354, 0.9490865468978882)","(-236.69601440429688, 23.0546875, -2.250575304031372)",1,2.6988677978515625,1,"(-44.675148010253906, 54.900299072265625, 673.8284912109375)",1,"(0.03281361982226372, 0.9622415900230408)","(-259.2884521484375, 19.195505142211914, -3.6551506519317627)",1,2.6475830078125,1,"(15.910360336303711, 57.905731201171875, 671.3912963867188)",1,1742986645786,11.760787963867188,10.852859497070312
2139793696,497047263189,"(0.06999795138835907, 0.9474660754203796)","(-238.65113830566406, 23.530040740966797, -2.0775465965270996)",1,2.6953125,1,"(-44.654502868652344, 54.83281326293945, 673.77294921875)",1,"(0.03637346252799034, 0.967390239238739)","(-257.312744140625, 17.685108184814453, -4.204918384552002)",1,2.636077880859375,1,"(15.940154075622559, 57.88304138183594, 671.526123046875)",1,1742986645802,11.81951904296875,10.808319091796875
2139810363,497047279856,"(0.06450895965099335, 0.9475376605987549)","(-241.69752502441406, 23.5090274810791, -2.0851783752441406)",1,2.6860198974609375,1,"(-44.62989807128906, 54.79414749145508, 673.7899780273438)",1,"(0.033821411430835724, 0.9629455208778381)","(-258.7291259765625, 18.988994598388672, -3.7303435802459717)",1,2.639495849609375,1,"(15.982305526733398, 57.87590789794922, 671.786865234375)",1,1742986645818,11.766799926757812,11.205429077148438
2139827033,497047296527,"(0.06537177413702011, 0.9457463622093201)","(-241.2186737060547, 24.034547805786133, -1.893892526626587)",1,2.676177978515625,1,"(-44.59855651855469, 54.77662658691406, 673.693359375)",1,"(0.03947969153523445, 0.9577283263206482)","(-255.58876037597656, 20.519508361816406, -3.1732895374298096)",1,2.658599853515625,1,"(16.01009750366211, 57.855525970458984, 671.7599487304688)",1,1742986645835,11.64276123046875,10.931808471679688
2139843699,497047313194,"(0.08039944618940353, 0.9308812022209167)","(-232.87831115722656, 28.39539909362793, -0.30672961473464966)",1,2.692596435546875,1,"(-44.51032638549805, 54.892974853515625, 673.6478271484375)",1,"(0.05574722960591316, 0.9348317980766296)","(-246.56027221679688, 27.236433029174805, -0.728540301322937)",1,2.6395111083984375,1,"(16.112682342529297, 57.931541442871094, 671.506591796875)",1,1742986645851,11.521408081054688,10.717971801757812
2139860366,497047329862,"(0.1406867653131485, 0.7236077785491943)","(-199.41885375976562, 89.2011489868164, 21.824787139892578)",1,2.6409912109375,1,"(-44.04566955566406, 55.49913787841797, 673.2470703125)",1,"(0.16304844617843628, 0.7323386669158936)","(-187.00811767578125, 86.63986206054688, 20.892606735229492)",1,2.8282012939453125,1,"(16.486440658569336, 58.575714111328125, 671.5748291015625)",1,1742986645866,11.514266967773438,10.95989990234375
2139877033,497047346529,"(0.2228933870792389, 0.5402777791023254)","(-153.794189453125, 142.98289489746094, 41.39979934692383)",1,2.6375274658203125,1,"(-43.43975830078125, 56.15301513671875, 673.1171264648438)",1,"(0.24972346425056458, 0.5385943651199341)","(-138.90350341796875, 143.4767608642578, 41.579490661621094)",1,2.74139404296875,1,"(16.856271743774414, 59.16473388671875, 671.7928466796875)",1,1742986645883,11.639068603515625,10.982177734375
2139893699,497047363196,"(0.30481797456741333, 0.4198899269104004)","(-108.32604217529297, 178.29989624023438, 54.254119873046875)",1,2.690460205078125,1,"(-42.81834411621094, 56.568687438964844, 672.710693359375)",1,"(0.32589268684387207, 0.4088004529476166)","(-96.62956237792969, 181.55311584472656, 55.43817901611328)",1,2.75909423828125,1,"(17.344818115234375, 59.591304779052734, 671.99169921875)",1,1742986645902,12.21453857421875,10.895980834960938
2139910366,497047379864,"(0.3683040738105774, 0.33172744512557983)","(-73.09127044677734, 204.16331481933594, 63.66755676269531)",1,2.7343902587890625,1,"(-42.32154846191406, 56.84604263305664, 672.9404907226562)",1,"(0.3893095552921295, 0.3313973844051361)","(-61.4332160949707, 204.26011657714844, 63.702850341796875)",1,2.7131500244140625,1,"(17.825511932373047, 59.84018325805664, 671.8165283203125)",1,1742986645919,12.373367309570312,10.743804931640625
2139927032,497047396530,"(0.409717857837677, 0.29206472635269165)","(-50.10661697387695, 215.7987518310547, 67.90254211425781)",1,2.773193359375,1,"(-41.95330810546875, 56.92788314819336, 672.6431884765625)",1,"(0.43173229694366455, 0.2928389608860016)","(-37.888587951660156, 215.57162475585938, 67.81990051269531)",1,2.71142578125,1,"(18.21300506591797, 59.937660217285156, 671.8706665039062)",1,1742986645936,11.72552490234375,11.367218017578125
2139943699,497047413198,"(0.4135172367095947, 0.29790252447128296)","(-47.997955322265625, 214.086181640625, 67.27923583984375)",1,2.739044189453125,1,"(-41.902679443359375, 56.8436279296875, 672.45947265625)",1,"(0.4200824797153473, 0.3130347728729248)","(-44.35425567626953, 209.64695739746094, 65.66346740722656)",1,2.7016754150390625,1,"(18.414520263671875, 59.856163024902344, 671.9713134765625)",1,1742986645953,12.947586059570312,11.646438598632812
2139960368,497047429868,"(0.41664475202560425, 0.2913970649242401)","(-46.2621955871582, 215.99461364746094, 67.97386932373047)",1,2.749481201171875,1,"(-41.852088928222656, 56.895362854003906, 672.7198486328125)",1,"(0.42297348380088806, 0.30413442850112915)","(-42.74974822998047, 212.2580108642578, 66.6137924194336)",1,2.6694488525390625,1,"(18.560020446777344, 59.82450485229492, 671.6639404296875)",1,1742986645969,12.456253051757812,12.012115478515625
2139977035,497047446536,"(0.41440945863723755, 0.2941302955150604)","(-47.50276565551758, 215.1927947998047, 67.6820068359375)",1,2.776611328125,1,"(-41.770572662353516, 56.921669006347656, 672.5676879882812)",1,"(0.42629656195640564, 0.3039489984512329)","(-40.90542984008789, 212.3123779296875, 66.63360595703125)",1,2.7105712890625,1,"(18.701461791992188, 59.863677978515625, 671.9050903320312)",1,1742986645986,12.39984130859375,11.8209228515625
2139993701,497047463202,"(0.4166199266910553, 0.2862780690193176)","(-46.27596664428711, 217.496337890625, 68.52041625976562)",1,2.74700927734375,1,"(-41.71525573730469, 56.978633880615234, 672.570556640625)",1,"(0.42645859718322754, 0.30758827924728394)","(-40.81549072265625, 211.24476623535156, 66.24501037597656)",1,2.6966400146484375,1,"(18.814281463623047, 59.9069709777832, 671.8121337890625)",1,1742986646001,12.514022827148438,11.670761108398438
2140010367,497047479869,"(0.42171862721443176, 0.2854788303375244)","(-43.446170806884766, 217.73077392578125, 68.60578155517578)",1,2.746185302734375,1,"(-41.66773986816406, 57.013423919677734, 672.4984130859375)",1,"(0.4237426817417145, 0.3087773621082306)","(-42.322845458984375, 210.89593505859375, 66.11805725097656)",1,2.6968841552734375,1,"(18.891708374023438, 59.92967987060547, 671.720458984375)",1,1742986646020,12.316940307617188,11.849716186523438
2140027035,497047496538,"(0.42036139965057373, 0.2798915207386017)","(-44.19942855834961, 219.36990356445312, 69.20231628417969)",1,2.7660980224609375,1,"(-41.64849090576172, 57.06074905395508, 672.6427001953125)",1,"(0.42695900797843933, 0.29930394887924194)","(-40.53776168823242, 213.675048828125, 67.12957763671875)",1,2.71527099609375,1,"(18.964107513427734, 59.949981689453125, 671.766357421875)",1,1742986646036,12.707244873046875,11.80670166015625
2140043701,497047513205,"(0.4197923243045807, 0.28174036741256714)","(-44.51527786254883, 218.82749938964844, 69.00495910644531)",1,2.7668609619140625,1,"(-41.62664031982422, 57.09077835083008, 672.6981201171875)",1,"(0.42495521903038025, 0.29693812131881714)","(-41.649871826171875, 214.36907958984375, 67.38220977783203)",1,2.699859619140625,1,"(19.009723663330078, 59.94984817504883, 671.7636108398438)",1,1742986646053,12.28564453125,12.106887817382812
2140060368,497047529872,"(0.4191421866416931, 0.2802196741104126)","(-44.8760986328125, 219.27362060546875, 69.16732025146484)",1,2.7544097900390625,1,"(-41.60743713378906, 57.106727600097656, 672.7261962890625)",1,"(0.42684733867645264, 0.2912219166755676)","(-40.59974670410156, 216.04598999023438, 67.99256896972656)",1,2.72235107421875,1,"(19.04939079284668, 59.96122741699219, 671.8861083984375)",1,1742986646070,12.205108642578125,12.28363037109375
2140077036,497047546541,"(0.419815331697464, 0.2829769253730774)","(-44.50253677368164, 218.4647674560547, 68.87285614013672)",1,2.752593994140625,1,"(-41.59158706665039, 57.09503936767578, 672.7149658203125)",1,"(0.42324721813201904, 0.3027064800262451)","(-42.59781265258789, 212.67689514160156, 66.76626586914062)",1,2.720672607421875,1,"(19.08171844482422, 59.95531463623047, 671.8964233398438)",1,1742986646086,12.5830078125,12.108108520507812
2140093702,497047563208,"(0.41496381163597107, 0.28746533393859863)","(-47.19511032104492, 217.14804077148438, 68.39364624023438)",1,2.7550048828125,1,"(-41.575260162353516, 57.0858154296875, 672.6533813476562)",1,"(0.4261148273944855, 0.30672910809516907)","(-41.00629806518555, 211.49681091308594, 66.33679962158203)",1,2.706756591796875,1,"(19.105209350585938, 59.94600296020508, 671.833251953125)",1,1742986646103,12.283218383789062,12.090362548828125
2140110369,497047579876,"(0.44633322954177856, 0.29183605313301086)","(-29.785066604614258, 215.86582946777344, 67.9269790649414)",1,2.755279541015625,1,"(-41.37915802001953, 57.04799270629883, 672.61474609375)",1,"(0.4600551724433899, 0.32297810912132263)","(-22.16940689086914, 206.72999572753906, 64.60177612304688)",1,2.712554931640625,1,"(19.294391632080078, 59.91627502441406, 671.796875)",1,1742986646118,12.5526123046875,12.107574462890625
2140127035,497047596543,"(0.4927259385585785, 0.35058924555778503)","(-4.037141799926758, 198.62997436523438, 61.65363311767578)",1,2.7312469482421875,1,"(-41.08664321899414, 56.92132568359375, 672.3924560546875)",1,"(0.5009912848472595, 0.3645702302455902)","(0.5501389503479004, 194.52853393554688, 60.160789489746094)",1,2.749664306640625,1,"(19.57448959350586, 59.78621292114258, 672.055419921875)",1,1742986646137,12.141342163085938,12.321502685546875
2140143702,497047613210,"(0.4872191846370697, 0.3615327477455139)","(-7.093377113342285, 195.41961669921875, 60.485164642333984)",1,2.7584381103515625,1,"(-41.07129669189453, 56.8714485168457, 672.4196166992188)",1,"(0.4949474632740021, 0.37293437123298645)","(-2.804187536239624, 192.07481384277344, 59.26776123046875)",1,2.704010009765625,1,"(19.62034034729004, 59.724308013916016, 671.7653198242188)",1,1742986646152,12.2403564453125,12.446456909179688
2140160369,497047629878,"(0.49268338084220886, 0.36908677220344543)","(-4.060734748840332, 193.20355224609375, 59.678558349609375)",1,2.7538909912109375,1,"(-41.083213806152344, 56.93050003051758, 672.4412841796875)",1,"(0.49760493636131287, 0.37122640013694763)","(-1.3292717933654785, 192.57586669921875, 59.45009231567383)",1,2.6920623779296875,1,"(19.646785736083984, 59.72332000732422, 671.5391235351562)",1,1742986646169,12.586944580078125,11.9849853515625
2140177036,497047646546,"(0.49318215250968933, 0.3646712899208069)","(-3.783921003341675, 194.49887084960938, 60.150020599365234)",1,2.7344512939453125,1,"(-41.084041595458984, 56.97831726074219, 672.4136352539062)",1,"(0.4955257773399353, 0.3794087767601013)","(-2.4832119941711426, 190.1754913330078, 58.576446533203125)",1,2.7044219970703125,1,"(19.67178726196289, 59.77056884765625, 671.6624755859375)",1,1742986646185,11.808731079101562,12.19482421875
2140193702,497047663213,"(0.48900508880615234, 0.37006875872612)","(-6.102200984954834, 192.9154815673828, 59.573692321777344)",1,2.761505126953125,1,"(-41.0777473449707, 56.99172592163086, 672.3133544921875)",1,"(0.4996027946472168, 0.3782678544521332)","(-0.22047454118728638, 190.5102081298828, 58.698219299316406)",1,2.68914794921875,1,"(19.69198226928711, 59.82146072387695, 671.7364501953125)",1,1742986646203,12.502288818359375,11.996124267578125
2140210370,497047679881,"(0.4919149577617645, 0.36518603563308716)","(-4.4872307777404785, 194.34788513183594, 60.09505081176758)",1,2.756195068359375,1,"(-41.082183837890625, 56.99710464477539, 672.2759399414062)",1,"(0.4966072738170624, 0.3845977783203125)","(-1.8829940557479858, 188.65322875976562, 58.02241516113281)",1,2.733428955078125,1,"(19.705997467041016, 59.85529327392578, 671.79736328125)",1,1742986646219,11.771041870117188,11.888229370117188
2140227037,497047696549,"(0.49447089433670044, 0.3683546185493469)","(-3.0687096118927, 193.41835021972656, 59.75674819946289)",1,2.7787628173828125,1,"(-41.09183120727539, 56.98875045776367, 672.19970703125)",1,"(0.4973102807998657, 0.3779439628124237)","(-1.4928275346755981, 190.60519409179688, 58.732845306396484)",1,2.7161865234375,1,"(19.705848693847656, 59.85321044921875, 671.7474365234375)",1,1742986646236,12.464797973632812,11.764251708984375
2140243704,497047713217,"(0.49460142850875854, 0.37620797753334045)","(-2.9962432384490967, 191.11448669433594, 58.91818618774414)",1,2.8089599609375,1,"(-41.103179931640625, 56.97223663330078, 672.1591796875)",1,"(0.49996820092201233, 0.3848312795162201)","(-0.01767435483634472, 188.58473205566406, 57.9974479675293)",1,2.7113800048828125,1,"(19.699874877929688, 59.834632873535156, 671.7230224609375)",1,1742986646253,11.852813720703125,12.011032104492188
