device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,left_eye_openness_value,right_eye_openness_value
3760704564,1335823878382,"(0.6197894811630249, 0.9738583564758301)","(66.4831314086914, 15.787615776062012, -4.89557409286499)",1,3.0480194091796875,1,"(-25.5941219329834, 74.22309875488281, 694.0128784179688)",1,"(0.599000871181488, 0.9862433671951294)","(54.9454345703125, 12.154329299926758, -6.217926979064941)",1,2.9944000244140625,1,"(35.364410400390625, 77.70835876464844, 693.4063720703125)",1,11.233612060546875,9.891708374023438
3760721231,1335823895049,"(0.6178303956985474, 0.9789784550666809)","(65.39584350585938, 14.285547256469727, -5.442258358001709)",1,3.063507080078125,1,"(-25.576663970947266, 74.20136260986328, 693.9215698242188)",1,"(0.5942038893699646, 0.9927179217338562)","(52.28314971923828, 10.254944801330566, -6.909265041351318)",1,2.99383544921875,1,"(35.39271545410156, 77.7190170288086, 693.53662109375)",1,10.227401733398438,9.9630126953125
3760737897,1335823911714,"(0.6187759041786194, 0.9787768125534058)","(65.92059326171875, 14.344749450683594, -5.420734882354736)",1,3.0539093017578125,1,"(-25.562149047851562, 74.17879486083984, 693.9092407226562)",1,"(0.5942878127098083, 0.9928253293037415)","(52.3297119140625, 10.22342300415039, -6.9207072257995605)",1,2.988006591796875,1,"(35.403446197509766, 77.70689392089844, 693.521484375)",1,10.659576416015625,9.874923706054688
3760754564,1335823928381,"(0.6112848520278931, 0.9613439440727234)","(61.76308059692383, 19.458837509155273, -3.559368371963501)",1,3.11322021484375,1,"(-25.55392074584961, 74.14071655273438, 693.9237060546875)",1,"(0.595977246761322, 0.9875696897506714)","(53.267333984375, 11.765218734741211, -6.3595709800720215)",1,3.001129150390625,1,"(35.40877914428711, 77.67561340332031, 693.5068969726562)",1,10.508270263671875,9.964492797851562
3760771231,1335823945049,"(0.6153176426887512, 0.9561462998390198)","(64.00128173828125, 20.983570098876953, -3.0043630599975586)",1,3.094512939453125,1,"(-25.561655044555664, 74.10670471191406, 693.94970703125)",1,"(0.5918197631835938, 0.9886025786399841)","(50.95993423461914, 11.462218284606934, -6.469845294952393)",1,3.02105712890625,1,"(35.40592956542969, 77.64668273925781, 693.467041015625)",1,10.725738525390625,9.95635986328125
3760787899,1335823961718,"(0.6315024495124817, 0.9695302844047546)","(72.98384094238281, 17.057260513305664, -4.4334588050842285)",1,3.1124267578125,1,"(-25.488391876220703, 74.12460327148438, 694.1152954101562)",1,"(0.6176376938819885, 0.9958668947219849)","(65.28887939453125, 9.33117389678955, -7.245510101318359)",1,3.0064239501953125,1,"(35.43244171142578, 77.62777709960938, 693.4376220703125)",1,10.555130004882812,9.995193481445312
3760804568,1335823978388,"(0.6342430114746094, 0.9699659943580627)","(74.50483703613281, 16.929475784301758, -4.479942798614502)",1,3.05596923828125,1,"(-25.541332244873047, 74.12722778320312, 694.2439575195312)",1,"(0.6068974733352661, 0.9971989989280701)","(59.32805252075195, 8.94036865234375, -7.387748718261719)",1,3.0069122314453125,1,"(35.415199279785156, 77.62818908691406, 693.46630859375)",1,10.908340454101562,9.952056884765625
3760821234,1335823995055,"(0.6297736167907715, 0.9572843909263611)","(72.02433776855469, 20.64975929260254, -3.125938892364502)",1,3.079986572265625,1,"(-25.586345672607422, 74.0997314453125, 694.2672119140625)",1,"(0.6102338433265686, 0.985942542552948)","(61.17973327636719, 12.242578506469727, -6.18587064743042)",1,2.991241455078125,1,"(35.378021240234375, 77.60292053222656, 693.35009765625)",1,10.583023071289062,9.9173583984375
3760837901,1335824011723,"(0.6274789571762085, 0.9587307572364807)","(70.75077819824219, 20.22542381286621, -3.2803139686584473)",1,3.059814453125,1,"(-25.609935760498047, 74.06349182128906, 694.2109375)",1,"(0.6073954105377197, 0.9837560653686523)","(59.60441970825195, 12.88400650024414, -5.9524006843566895)",1,2.975433349609375,1,"(35.34082794189453, 77.5506820678711, 693.1281127929688)",1,10.572830200195312,9.94854736328125
3760854568,1335824028390,"(0.6275122165679932, 0.9677037596702576)","(70.76925659179688, 17.593130111694336, -4.238430500030518)",1,3.0393829345703125,1,"(-25.617446899414062, 74.06063079833984, 694.249755859375)",1,"(0.6073002815246582, 0.9862267971038818)","(59.55162048339844, 12.159188270568848, -6.2162065505981445)",1,2.960693359375,1,"(35.292964935302734, 77.515869140625, 692.90771484375)",1,10.611038208007812,10.158523559570312
3760871234,1335824045057,"(0.6218569874763489, 0.9760632514953613)","(67.63062286376953, 15.14075756072998, -5.130939960479736)",1,3.035247802734375,1,"(-25.633930206298828, 74.06529998779297, 694.3150024414062)",1,"(0.6085296273231506, 0.9865972399711609)","(60.233917236328125, 12.050506591796875, -6.255729675292969)",1,2.9666595458984375,1,"(35.254295349121094, 77.51870727539062, 692.9779052734375)",1,10.549697875976562,10.049423217773438
3760887901,1335824061724,"(0.624101996421814, 0.972025990486145)","(68.8765869140625, 16.325124740600586, -4.699877738952637)",1,3.049591064453125,1,"(-25.681838989257812, 74.07318115234375, 694.3385009765625)",1,"(0.6111461520195007, 0.9859176874160767)","(61.68608856201172, 12.249884605407715, -6.183207035064697)",1,2.947723388671875,1,"(35.22589874267578, 77.58514404296875, 693.380859375)",1,10.492630004882812,10.027908325195312
3760904568,1335824078392,"(0.6337681412696838, 0.9678114652633667)","(74.24125671386719, 17.561527252197266, -4.249903202056885)",1,3.02386474609375,1,"(-25.753856658935547, 74.0997543334961, 694.4534912109375)",1,"(0.6077796816825867, 0.991780698299408)","(59.81769943237305, 10.529900550842285, -6.8091959953308105)",1,2.9817962646484375,1,"(35.20568084716797, 77.64823913574219, 693.609375)",1,10.886550903320312,9.928619384765625
3760921234,1335824095058,"(0.6347927451133728, 0.9694965481758118)","(74.80994415283203, 17.06717872619629, -4.429821968078613)",1,3.021148681640625,1,"(-25.802602767944336, 74.112548828125, 694.5025634765625)",1,"(0.6085596680641174, 1.0021048784255981)","(60.25057601928711, 7.5012078285217285, -7.911570072174072)",1,2.9752655029296875,1,"(35.18603515625, 77.67517852783203, 693.6241455078125)",1,10.266891479492188,10.023635864257812
3760937900,1335824111724,"(0.6341241598129272, 0.9655899405479431)","(74.43885803222656, 18.213220596313477, -4.012711524963379)",1,3.0550384521484375,1,"(-25.830181121826172, 74.098388671875, 694.43359375)",1,"(0.6050219535827637, 0.9925473928451538)","(58.287109375, 10.304977416992188, -6.891066551208496)",1,2.9670867919921875,1,"(35.16347885131836, 77.68486022949219, 693.6277465820312)",1,10.525283813476562,9.934600830078125
3760954569,1335824128394,"(0.6292914748191833, 0.9676060676574707)","(71.75675201416016, 17.621755599975586, -4.227962493896484)",1,3.0476226806640625,1,"(-25.837730407714844, 74.07228088378906, 694.272216796875)",1,"(0.6089614033699036, 0.995827317237854)","(60.47355651855469, 9.342763900756836, -7.241269588470459)",1,2.9518890380859375,1,"(35.13814163208008, 77.67901611328125, 693.6302490234375)",1,10.677871704101562,9.819305419921875
3760971235,1335824145060,"(0.6305595636367798, 0.9693643450737)","(72.46051025390625, 17.10595703125, -4.415701389312744)",1,3.02398681640625,1,"(-25.842182159423828, 74.06367492675781, 694.245361328125)",1,"(0.6093036532402039, 0.9947869181632996)","(60.66347122192383, 9.648003578186035, -7.130232810974121)",1,2.9625396728515625,1,"(35.115501403808594, 77.63973999023438, 693.539794921875)",1,10.705886840820312,9.96600341796875
3760987902,1335824161727,"(0.629435658454895, 0.988131046295166)","(71.83678436279297, 11.600557327270508, -6.419528961181641)",1,3.0418853759765625,1,"(-25.846179962158203, 74.05734252929688, 694.2442016601562)",1,"(0.6109272241592407, 0.98841792345047)","(61.5645637512207, 11.516388893127441, -6.450131893157959)",1,2.957000732421875,1,"(35.10459899902344, 77.60620880126953, 693.513916015625)",1,10.550704956054688,9.877548217773438
3761004569,1335824178395,"(0.6276602745056152, 0.9900642037391663)","(70.85144805908203, 11.033432006835938, -6.625914096832275)",1,3.0224761962890625,1,"(-25.852792739868164, 74.06379699707031, 694.35205078125)",1,"(0.6097630858421326, 0.9864354133605957)","(60.918495178222656, 12.097984313964844, -6.238474369049072)",1,2.942535400390625,1,"(35.08317565917969, 77.58506774902344, 693.5035400390625)",1,10.4801025390625,9.910751342773438
3761021235,1335824195061,"(0.626522421836853, 0.98126220703125)","(70.21992492675781, 13.61560344696045, -5.686098098754883)",1,3.0275726318359375,1,"(-25.86217498779297, 74.07275390625, 694.4443969726562)",1,"(0.6124445199966431, 0.9855470061302185)","(62.40665817260742, 12.35860538482666, -6.1436028480529785)",1,2.938262939453125,1,"(35.0686149597168, 77.59678649902344, 693.598388671875)",1,10.563522338867188,9.995758056640625
3761037902,1335824211729,"(0.6210334300994873, 0.9841642379760742)","(67.17353820800781, 12.764275550842285, -5.995988845825195)",1,3.0342254638671875,1,"(-25.874101638793945, 74.0854263305664, 694.5498046875)",1,"(0.6127215623855591, 0.9866123795509338)","(62.5604248046875, 12.046073913574219, -6.257410049438477)",1,2.926055908203125,1,"(35.045997619628906, 77.6222152709961, 693.7476196289062)",1,10.448089599609375,9.849258422851562
3761054569,1335824228396,"(0.6231450438499451, 0.9771404266357422)","(68.34549713134766, 14.824780464172363, -5.246000289916992)",1,3.011566162109375,1,"(-25.891536712646484, 74.11126708984375, 694.749267578125)",1,"(0.6120179295539856, 0.9839881062507629)","(62.16990280151367, 12.815917015075684, -5.977157115936279)",1,2.9235687255859375,1,"(35.02976989746094, 77.65779876708984, 693.9232177734375)",1,10.504058837890625,9.841384887695312
3761071236,1335824245064,"(0.623382568359375, 0.9805468916893005)","(68.47726440429688, 13.82543659210205, -5.609705448150635)",1,3.0337371826171875,1,"(-25.916643142700195, 74.14250183105469, 694.9740600585938)",1,"(0.6128061413764954, 0.9884642958641052)","(62.60737228393555, 11.502776145935059, -6.455099105834961)",1,2.9373779296875,1,"(35.01743698120117, 77.67674255371094, 693.9502563476562)",1,10.593124389648438,9.895217895507812
3761087903,1335824261732,"(0.6211974620819092, 0.9778522849082947)","(67.26457214355469, 14.615937232971191, -5.321972370147705)",1,3.052520751953125,1,"(-25.93363380432129, 74.153076171875, 694.9992065429688)",1,"(0.6101165413856506, 0.9960241317749023)","(61.11460494995117, 9.285064697265625, -7.2623066902160645)",1,2.9285125732421875,1,"(35.006866455078125, 77.68635559082031, 693.857666015625)",1,10.584075927734375,9.982025146484375
3761104570,1335824278399,"(0.6235597133636475, 0.9744732975959778)","(68.57559204101562, 15.607184410095215, -4.961203575134277)",1,2.992156982421875,1,"(-25.93905258178711, 74.15687561035156, 694.9986572265625)",1,"(0.6157020330429077, 0.9994052648544312)","(64.21460723876953, 8.29311752319336, -7.623279571533203)",1,2.917266845703125,1,"(35.00160598754883, 77.693359375, 693.8056030273438)",1,10.508071899414062,9.914443969726562
3761121236,1335824295066,"(0.6292332410812378, 0.9755223989486694)","(71.72441101074219, 15.299454689025879, -5.073244094848633)",1,3.0156402587890625,1,"(-25.925418853759766, 74.14226531982422, 694.8257446289062)",1,"(0.6151797771453857, 1.0016731023788452)","(63.92473602294922, 7.627861022949219, -7.865469932556152)",1,2.88470458984375,1,"(35.006839752197266, 77.69810485839844, 693.7515258789062)",1,10.544479370117188,9.990005493164062
3761137903,1335824311734,"(0.6302294731140137, 0.9521995186805725)","(72.27731323242188, 22.141435623168945, -2.5829684734344482)",1,3.0044403076171875,1,"(-25.87600326538086, 74.11388397216797, 694.416015625)",1,"(0.6167677044868469, 0.9810255169868469)","(64.80606079101562, 13.685033798217773, -5.660841941833496)",1,2.9062652587890625,1,"(35.01752471923828, 77.7248306274414, 693.6432495117188)",1,10.323928833007812,9.952438354492188
3761154568,1335824328400,"(0.6251999735832214, 0.9414549469947815)","(69.48595428466797, 25.293500900268555, -1.4357414245605469)",1,3.0222320556640625,1,"(-25.871196746826172, 74.08753967285156, 694.3753662109375)",1,"(0.619734525680542, 0.9742221236228943)","(66.4526138305664, 15.680906295776367, -4.934410095214844)",1,2.9255218505859375,1,"(35.02835464477539, 77.69380187988281, 693.6292724609375)",1,10.611953735351562,9.933853149414062
3761171234,1335824345067,"(0.6275688409805298, 0.9568705558776855)","(70.80068969726562, 20.771150588989258, -3.081681728363037)",1,3.0316314697265625,1,"(-25.866771697998047, 74.08087158203125, 694.403564453125)",1,"(0.6172567009925842, 0.9833130836486816)","(65.07742309570312, 13.013970375061035, -5.905102252960205)",1,2.9275360107421875,1,"(35.038970947265625, 77.67327880859375, 693.6002807617188)",1,10.706878662109375,9.910354614257812
3761187901,1335824361735,"(0.6309336423873901, 0.9572311639785767)","(72.66813659667969, 20.665346145629883, -3.120192050933838)",1,3.0009765625,1,"(-25.873523712158203, 74.0849380493164, 694.4832763671875)",1,"(0.6172199845314026, 0.9880254864692688)","(65.05709838867188, 11.631531715393066, -6.40828275680542)",1,2.958465576171875,1,"(35.04456329345703, 77.6532211303711, 693.547119140625)",1,10.658554077148438,10.069793701171875
3761204571,1335824378406,"(0.6267874240875244, 0.9664405584335327)","(70.36697387695312, 17.963706970214844, -4.103539943695068)",1,3.01470947265625,1,"(-25.87732696533203, 74.08235168457031, 694.496337890625)",1,"(0.6151946783065796, 0.9805967807769775)","(63.93303680419922, 13.810810089111328, -5.615014553070068)",1,2.948822021484375,1,"(35.04999923706055, 77.64246368408203, 693.493408203125)",1,10.688491821289062,9.9434814453125
3761221237,1335824395073,"(0.6084656715393066, 0.8786360025405884)","(60.19843673706055, 43.72203826904297, 5.2717413902282715)",1,3.049346923828125,1,"(-25.961816787719727, 74.36051940917969, 694.7962036132812)",1,"(0.5908433198928833, 0.8929426670074463)","(50.41800308227539, 39.52505111694336, 3.7441415786743164)",1,2.9522857666015625,1,"(34.95396423339844, 77.96051025390625, 693.7962646484375)",1,10.677047729492188,9.899017333984375
3761237904,1335824411741,"(0.5486181378364563, 0.6287072896957397)","(26.9830265045166, 117.04120635986328, 31.957738876342773)",1,2.995361328125,1,"(-25.9346866607666, 75.09172058105469, 695.1189575195312)",1,"(0.5788073539733887, 0.6068183183670044)","(43.73807907104492, 123.46256256103516, 34.294918060302734)",1,2.8122100830078125,1,"(34.594852447509766, 78.587646484375, 693.767822265625)",1,10.425613403320312,9.652191162109375
3761254571,1335824428409,"(0.5208698511123657, 0.4656608998775482)","(11.582737922668457, 164.8725128173828, 49.3669319152832)",1,3.0468597412109375,1,"(-26.02663803100586, 75.68745422363281, 694.8551025390625)",1,"(0.5513477325439453, 0.4484785795211792)","(28.497953414916992, 169.91314697265625, 51.20155334472656)",1,2.8855743408203125,1,"(34.31825256347656, 79.25390625, 694.1458129882812)",1,10.498748779296875,9.783096313476562
3761271237,1335824445076,"(0.4989788234233856, 0.34478336572647095)","(-0.5667834281921387, 200.33322143554688, 62.273529052734375)",1,3.0395965576171875,1,"(-26.169984817504883, 76.03236389160156, 695.1658935546875)",1,"(0.5198619961738586, 0.36694058775901794)","(11.023354530334473, 193.83314514160156, 59.9077262878418)",1,2.9177703857421875,1,"(34.193443298339844, 79.52262115478516, 693.7969360351562)",1,10.464309692382812,10.096954345703125
3761287904,1335824461742,"(0.5027176141738892, 0.3667530119419098)","(1.5082571506500244, 193.88818359375, 59.9277229309082)",1,3.026947021484375,1,"(-26.283971786499023, 75.93006134033203, 694.4998779296875)",1,"(0.5209558606147766, 0.37917953729629517)","(11.630487442016602, 190.24273681640625, 58.60092544555664)",1,2.9271697998046875,1,"(34.32423400878906, 79.47460174560547, 693.9563598632812)",1,10.97235107421875,10.45294189453125
3761304572,1335824478411,"(0.5002560615539551, 0.36756739020347595)","(0.1420818716287613, 193.64926147460938, 59.84079360961914)",1,3.05743408203125,1,"(-26.317094802856445, 75.92597961425781, 694.5386962890625)",1,"(0.5173119306564331, 0.38032227754592896)","(9.608097076416016, 189.90750122070312, 58.47889709472656)",1,2.9312744140625,1,"(34.36741638183594, 79.41477966308594, 693.5792846679688)",1,10.95001220703125,10.854171752929688
3761321239,1335824495079,"(0.49920833110809326, 0.3631022274494171)","(-0.43939894437789917, 194.9591827392578, 60.31752014160156)",1,3.065643310546875,1,"(-26.331745147705078, 75.91618347167969, 694.5379028320312)",1,"(0.507328450679779, 0.38220664858818054)","(4.067258358001709, 189.3546905517578, 58.2776985168457)",1,2.945159912109375,1,"(34.452293395996094, 79.40309143066406, 693.5433349609375)",1,11.4278564453125,11.141143798828125
3761337906,1335824511746,"(0.4995282292366028, 0.3734894394874573)","(-0.2618633210659027, 191.9119873046875, 59.208465576171875)",1,3.1011810302734375,1,"(-26.33696746826172, 75.90045166015625, 694.55029296875)",1,"(0.510906457901001, 0.383573442697525)","(6.0530686378479, 188.95372009277344, 58.13176345825195)",1,2.95849609375,1,"(34.513431549072266, 79.42137145996094, 693.7366333007812)",1,11.313217163085938,11.047210693359375
3761354572,1335824528413,"(0.502909779548645, 0.3563791811466217)","(1.614923119544983, 196.93145751953125, 61.03539276123047)",1,3.0781402587890625,1,"(-26.3273983001709, 75.84158325195312, 694.5782470703125)",1,"(0.5132684111595154, 0.3802350163459778)","(7.363972187042236, 189.93310546875, 58.48820114135742)",1,2.9417266845703125,1,"(34.546104431152344, 79.33572387695312, 693.3192138671875)",1,11.360336303710938,11.118759155273438
3761371239,1335824545081,"(0.5010477900505066, 0.3387715220451355)","(0.5814845561981201, 202.0968475341797, 62.91545867919922)",1,3.0413360595703125,1,"(-26.302820205688477, 75.7275161743164, 694.4075317382812)",1,"(0.5123875737190247, 0.38232487440109253)","(6.875092506408691, 189.32000732421875, 58.26509094238281)",1,2.9122161865234375,1,"(34.63526916503906, 79.2884521484375, 693.5234375)",1,11.287063598632812,11.28619384765625
3761387904,1335824561746,"(0.5041954517364502, 0.3495485186576843)","(2.328427314758301, 198.935302734375, 61.7647705078125)",1,3.0601806640625,1,"(-26.28683853149414, 75.69841766357422, 694.407958984375)",1,"(0.5072524547576904, 0.3726450502872467)","(4.025084018707275, 192.15968322753906, 59.298641204833984)",1,2.9297637939453125,1,"(34.691184997558594, 79.19195556640625, 693.396728515625)",1,11.460708618164062,11.330337524414062
3761404570,1335824578413,"(0.5031924247741699, 0.3605986535549164)","(1.771744728088379, 195.69363403320312, 60.584861755371094)",1,3.05078125,1,"(-26.283842086791992, 75.70576477050781, 694.5404663085938)",1,"(0.5090053081512451, 0.37423181533813477)","(4.99791145324707, 191.69419860839844, 59.12919616699219)",1,2.9218597412109375,1,"(34.73731231689453, 79.19992065429688, 693.725830078125)",1,11.58880615234375,11.207275390625
3761421237,1335824595080,"(0.5048049688339233, 0.36401766538619995)","(2.6667275428771973, 194.69061279296875, 60.21982955932617)",1,3.0420989990234375,1,"(-26.28046989440918, 75.70626831054688, 694.5938110351562)",1,"(0.5109335780143738, 0.3737996220588684)","(6.068111419677734, 191.82098388671875, 59.17535400390625)",1,2.9399261474609375,1,"(34.75634002685547, 79.2052993774414, 693.8175659179688)",1,11.459716796875,11.13177490234375
3761437904,1335824611748,"(0.5037819743156433, 0.35760754346847534)","(2.0989716053009033, 196.57110595703125, 60.90424728393555)",1,3.064910888671875,1,"(-26.284610748291016, 75.7130126953125, 694.580322265625)",1,"(0.5136294960975647, 0.37360143661499023)","(7.564327716827393, 191.87911987304688, 59.19654083251953)",1,2.92803955078125,1,"(34.76292419433594, 79.2235107421875, 693.8712158203125)",1,11.609115600585938,11.092529296875
3761454570,1335824628415,"(0.5005175471305847, 0.35654738545417786)","(0.28722819685935974, 196.88209533691406, 61.017478942871094)",1,3.0501861572265625,1,"(-26.286344528198242, 75.70500183105469, 694.4478149414062)",1,"(0.5125645399093628, 0.3695571720600128)","(6.973311424255371, 193.0655517578125, 59.628334045410156)",1,2.8974456787109375,1,"(34.75746154785156, 79.25094604492188, 693.8165893554688)",1,11.454757690429688,11.215545654296875
3761471241,1335824645085,"(0.5025861263275146, 0.35025495290756226)","(1.4352531433105469, 198.72805786132812, 61.68930435180664)",1,3.0454864501953125,1,"(-26.312997817993164, 75.7432632446289, 694.56591796875)",1,"(0.5076508522033691, 0.384503573179245)","(4.24620246887207, 188.68087768554688, 58.032447814941406)",1,2.9530487060546875,1,"(34.736663818359375, 79.2955551147461, 693.6986083984375)",1,11.714019775390625,11.277603149414062
3761487908,1335824661753,"(0.4999018609523773, 0.3522181510925293)","(-0.054480910301208496, 198.15213012695312, 61.479705810546875)",1,3.04876708984375,1,"(-26.364280700683594, 75.82315063476562, 694.8416748046875)",1,"(0.5086954832077026, 0.38129642605781555)","(4.825946807861328, 189.6217498779297, 58.374881744384766)",1,2.90081787109375,1,"(34.72306442260742, 79.38485717773438, 693.967529296875)",1,11.5826416015625,11.425888061523438
